,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,NN_MAR_cdf_0.3,NN_MAR_mise_0.3,Standard_Beran_delta_obs_only_cdf_0.3,Standard_Beran_delta_obs_only_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,NN_MAR_cdf_0.5,NN_MAR_mise_0.5,Standard_Beran_delta_obs_only_cdf_0.5,Standard_Beran_delta_obs_only_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,NN_MAR_cdf_0.7,NN_MAR_mise_0.7,Standard_Beran_delta_obs_only_cdf_0.7,Standard_Beran_delta_obs_only_mise_0.7
88,1.7511867279105133,0.9992291262390343,0.9999916344671597,5.815587622383149e-07,0.9999999999999777,5.942463553110602e-07,1.0000000000000007,5.942463553462639e-07,1.0000000000000007,5.942463553464921e-07,0.9979853907143309,0.9991982102159533,2.7566648591188814e-06,0.999837471207612,3.483033370263433e-06,0.9999999999999999,4.058650573903714e-06,1.0000000000000016,4.058650573910126e-06,0.9949467793359351,0.9999025744543166,2.45788887292772e-05,0.9999999999999601,2.5535039079330282e-05,1.0000000000000007,2.553503907973982e-05,0.9999999999999996,2.553503907972823e-05
89,1.7734372487811405,0.9994041869598734,0.9999916344671597,3.4523453809618125e-07,0.9999999999999777,3.5499317875827323e-07,1.0000000000000007,3.549931787854823e-07,1.0000000000000007,3.549931787856587e-07,0.9984113026928048,0.9991982102159533,1.9049571655910119e-06,0.999837471207612,2.0867878492984863e-06,0.9999999999999999,2.5239591338890587e-06,1.0000000000000016,2.5239591338941146e-06,0.9959315335890676,0.9999025744543166,1.578814902738079e-05,0.9999999999999601,1.6552418936561386e-05,1.0000000000000007,1.6552418936891122e-05,0.9999999999999996,1.6552418936881784e-05
90,1.7956877696517675,0.9995418587176756,1.0000000000000018,2.0989343457139678e-07,0.9999999999999777,2.098934345493558e-07,1.0000000000000007,2.0989343457027777e-07,1.0000000000000007,2.0989343457041345e-07,0.9987535500113875,0.9999999999999991,1.5536375741095842e-06,0.9999999999999596,1.5536375740112399e-06,0.9999999999999999,1.5536375741117065e-06,1.0000000000000016,1.5536375741156733e-06,0.9967408643000244,1.0000000000000016,1.0621965510864861e-05,0.9999999999999601,1.062196551059614e-05,1.0000000000000007,1.062196551086028e-05,0.9999999999999996,1.0621965510852801e-05
91,1.8179382905223946,0.9996495332666654,1.0000000000000018,1.228269311754511e-07,0.9999999999999777,1.2282693115859025e-07,1.0000000000000007,1.228269311745951e-07,1.0000000000000007,1.2282693117469883e-07,0.9990270594468976,0.9999999999999991,9.466133198692829e-07,0.9999999999999596,9.46613319792518e-07,0.9999999999999999,9.466133198709392e-07,1.0000000000000016,9.466133198740357e-07,0.9974023740284793,1.0000000000000016,6.747660687926305e-06,0.9999999999999601,6.747660687712124e-06,1.0000000000000007,6.747660687922651e-06,0.9999999999999996,6.747660687916691e-06
92,1.8401888113930218,0.9997332849073577,1.0000000000000018,7.113694064412446e-08,0.9999999999999777,7.113694063129289e-08,1.0000000000000007,7.113694064347301e-08,1.0000000000000007,7.113694064355197e-08,0.9992444379687079,0.9999999999999991,5.70873983128825e-07,0.9999999999999596,5.708739830692112e-07,0.9999999999999999,5.708739831301112e-07,1.0000000000000016,5.70873983132516e-07,0.9979400969011375,1.0000000000000016,4.243200776709291e-06,0.9999999999999601,4.243200776539446e-06,1.0000000000000007,4.243200776706394e-06,0.9999999999999996,4.243200776701667e-06
93,1.862439332263649,0.9997980715753008,1.0000000000000018,4.077508870221832e-08,0.9999999999999777,4.077508869250362e-08,1.0000000000000007,4.077508870172512e-08,1.0000000000000007,4.0775088701784897e-08,0.9994162576891613,0.9999999999999991,3.4075508546216616e-07,0.9999999999999596,3.4075508541610896e-07,0.9999999999999999,3.407550854631599e-07,1.0000000000000016,3.407550854650177e-07,0.998374800108077,1.0000000000000016,2.6412746887112274e-06,0.9999999999999601,2.6412746885772255e-06,1.0000000000000007,2.6412746887089417e-06,0.9999999999999996,2.641274688705212e-06
94,1.8846898531342762,0.9998479129512315,1.0000000000000018,2.3130470403627988e-08,0.9999999999999777,2.3130470396311132e-08,1.0000000000000007,2.3130470403256515e-08,1.0000000000000007,2.3130470403301546e-08,0.9995513222602589,0.9999999999999991,2.013117141383279e-07,0.9999999999999596,2.013117141029273e-07,0.9999999999999999,2.0131171413909175e-07,1.0000000000000016,2.0131171414051974e-07,0.9987242937163159,1.0000000000000016,1.627426522234829e-06,0.9999999999999601,1.6274265221296438e-06,1.0000000000000007,1.6274265222330352e-06,0.9999999999999996,1.6274265222301079e-06
95,1.9069403740049033,0.999886046432968,1.0000000000000018,1.2985415439720315e-08,0.9999999999999777,1.2985415434238046e-08,1.0000000000000007,1.2985415439441982e-08,1.0000000000000007,1.2985415439475721e-08,0.9996569120531728,0.9999999999999991,1.1770933925747592e-07,0.9999999999999596,1.1770933923040631e-07,0.9999999999999999,1.1770933925805997e-07,1.0000000000000016,1.177093392591519e-07,0.9990037395828548,1.0000000000000016,9.925348187731606e-07,0.9999999999999601,9.925348186910162e-07,1.0000000000000007,9.925348187717594e-07,0.9999999999999996,9.925348187694736e-07
96,1.92919089487553,0.9999150622600602,1.0000000000000018,7.214419666373726e-09,0.9999999999999777,7.2144196622874e-09,1.0000000000000007,7.2144196661662656e-09,1.0000000000000007,7.214419666191413e-09,0.9997390066342312,0.9999999999999991,6.811753697481983e-08,0.9999999999999596,6.811753695422748e-08,0.9999999999999999,6.811753697526411e-08,1.0000000000000016,6.811753697609477e-08,0.9992259519376895,1.0000000000000016,5.991504027689008e-07,0.9999999999999601,5.991504027050786e-07,1.0000000000000007,5.991504027678122e-07,0.9999999999999996,5.991504027660362e-07
97,1.9514414157461573,0.9999370193867143,1.0000000000000018,3.966557650060756e-09,0.9999999999999777,3.9665576470307794e-09,1.0000000000000007,3.966557649906927e-09,1.0000000000000007,3.966557649925572e-09,0.999802484030151,0.9999999999999991,3.901255834499532e-08,0.9999999999999596,3.901255832941134e-08,0.9999999999999999,3.901255834533156e-08,1.0000000000000016,3.9012558345960176e-08,0.9994016839055319,1.0000000000000016,3.579821489013391e-07,0.9999999999999601,3.579821488520064e-07,1.0000000000000007,3.579821489004977e-07,0.9999999999999996,3.579821488991249e-07
98,1.9736919366167844,0.999953543878706,1.0000000000000018,2.1581712058395582e-09,0.9999999999999777,2.15817120360457e-09,1.0000000000000007,2.1581712057260897e-09,1.0000000000000007,2.1581712057398433e-09,0.9998512970606752,0.9999999999999991,2.211256416354458e-08,0.9999999999999596,2.2112564151811943e-08,0.9999999999999999,2.2112564163797723e-08,1.0000000000000016,2.2112564164270993e-08,0.9995398957941926,1.0000000000000016,2.1169588020302637e-07,0.9999999999999601,2.1169588016508959e-07,1.0000000000000007,2.1169588020237929e-07,0.9999999999999996,2.1169588020132362e-07
99,1.9959424574874114,0.9999659116881221,1.0000000000000018,1.162013006803566e-09,0.9999999999999777,1.1620130051635887e-09,1.0000000000000007,1.1620130067203056e-09,1.0000000000000007,1.1620130067303978e-09,0.9998886276201446,0.9999999999999991,1.2403806994434025e-08,0.9999999999999596,1.240380698564676e-08,0.9999999999999999,1.2403806994623617e-08,1.0000000000000016,1.2403806994978077e-08,0.999648002364525,1.0000000000000016,1.2390233538100618e-07,0.9999999999999601,1.2390233535198305e-07,1.0000000000000007,1.2390233538051115e-07,0.9999999999999996,1.239023353797035e-07
