,Standard_beran,True_proba,True_proba_test_mode,Prior_proba,Prior_proba_test_mode,LogisticRegression,LogisticRegression_test_mode,NN_BCE,NN_BCE_test_mode
154,0.0015333461470659832,0.0010466410498195633,0.0008655330793600556,0.0013890688206460071,0.0007668553056769918,0.002084874695768752,0.0010103152732253437,0.0011862849239514179,0.0009520991103986575
155,0.0009202819358942489,0.0017698360885123928,0.0015684490217330346,0.0009685497582040681,0.002546557606997742,0.0016262685819708573,0.0023000443081196086,0.0010326660681428215,0.0024107268210019615
156,0.0022988812059994063,0.001593078881629012,0.000826847806123146,0.0019162698839280976,0.0007472259401349737,0.002001800011670288,0.0006423652387616732,0.0017648609572066354,0.0004215792807053501
157,0.001608518598059692,0.001822832724254483,0.0027010918420454105,0.0014673942869512775,0.0033490828635397156,0.0018777990605328163,0.0027778740759628294,0.0017016344769059158,0.002075570894446971
158,0.001540294659060692,0.0013208397734624222,0.001129214016987347,0.0013999595254304824,0.00043085771018232857,0.001482963459035035,0.0013022006731939187,0.0011872549101583257,0.0013095759740677495
159,0.0012946424266253944,0.0020198506742915147,0.0023878361229554704,0.0012687841075777265,0.002751499881952099,0.0019676272053347926,0.00248267613987225,0.0008937005559298698,0.0024787963031139702
160,0.0020290774173475903,0.001183247494854942,0.001929183789529434,0.0011486837056034567,0.0018229328435774314,0.0017244898718059276,0.002672047342431246,0.0015578423720674932,0.002088756992682784
161,0.0016973827460513625,0.0011732442299636507,0.003590686355562122,0.0018381607027367069,0.005005318345629448,0.002063047787150354,0.0030267242560505733,0.002308507934188773,0.004262815550563936
162,0.0035441877576946872,0.0018194661118970852,0.0010396269852722337,0.002885982712270007,0.0010235189289955792,0.0023608128175873636,0.0018038820198831825,0.0019068544617373306,0.0009642921957063818
163,0.002718995140003304,0.0020978467022844923,0.0023176595742421613,0.002202903668354242,0.0021452083577666505,0.0028522283936931576,0.0022368592044307955,0.0017714961915890508,0.0028282988521669537
164,0.00424283846337863,0.002358666765654059,0.0020733169481000893,0.0035237193831127466,0.0022075759227405505,0.0038413199916663885,0.004062947579878533,0.003725333130063322,0.004007294408366933
165,0.002525475132915624,0.0015662802426348232,0.0017382852014854444,0.0021971287514669004,0.0028589877075003516,0.0018752109143143315,0.0022350190048807074,0.0014707642320530114,0.0016699516104024138
166,0.0017663371837318776,0.0013459196549245012,0.0022387433042009427,0.00155238986497254,0.00241477329980299,0.002158029899716528,0.004239938588333841,0.0016097992801005752,0.0029278982007222717
167,0.0008979810062873184,0.0010844707527583005,0.0014950922990043876,0.0010298109836997978,0.0021582621666315434,0.001867618639614033,0.002375939905498754,0.0009809911738880182,0.0018091390910988726
168,0.0027347248355889557,0.001440122037910582,0.0007946515823063477,0.0020403865617781027,0.0003922730375709653,0.0025378647967902288,0.0025258575852805405,0.002391994071856439,0.0016683201925254232
169,0.0022000904243619393,0.0009673972316006711,0.0013104394376240909,0.0017528994465131039,0.0014074119286950893,0.0013368580976510654,0.0018385942981275856,0.0016157612422139083,0.002193648963827963
170,0.0014271633525952325,0.001081395156116402,0.0029770234990798877,0.0012138802946711946,0.0027133799874029035,0.0012063430713818634,0.0030229224986194425,0.000947983089610244,0.0027352357443011354
171,0.0018735980952235888,0.001779041022256894,0.00138205179153635,0.0013350086587780965,0.0013031380432166446,0.0016161479995992437,0.0016492120311726482,0.0011613835374077231,0.001481195634339536
172,0.0020734885762870325,0.0019668701813783398,0.000557355327472268,0.0015786981810753142,0.001121449909444677,0.0025148484980878918,0.0008985067953925777,0.001566135207089586,0.0005414780572256998
173,0.0018814293607661188,0.0016367929245423116,0.0015662285950706308,0.0017388938354414107,0.002438210890426971,0.0020687247962568565,0.002283702418849184,0.0020040073515375564,0.002067604125224156
174,0.0024963041306000624,0.002557429456876179,0.0008329342952264102,0.0026582656221900637,0.0009336015747916622,0.0024522336762071986,0.0018095214647074062,0.0018432929046854195,0.0007227391062464343
175,0.0033936704031467106,0.0018923492114124062,0.0012494849492240298,0.0025554181008224123,0.0014955947139692945,0.002931255739624574,0.002534827997990114,0.0028202915200603164,0.0023587091452019217
176,0.0024048596681664268,0.0019556958933335754,0.000500821272605465,0.001936650388896988,0.0008910164809692704,0.0030129900135693424,0.0015349034812180192,0.002687183887674077,0.001005509564637146
177,0.0019207710340180067,0.001283755715149745,0.001518716064345218,0.0011763612757754774,0.001610200322314291,0.0023861585483906204,0.0013980870781339215,0.0014010296554923952,0.0009353281005822778
178,0.0015266695960154389,0.00106396266517595,0.001272282300817628,0.0013748491431216697,0.0018407642611866734,0.0025257993141765875,0.0013641275262976059,0.0025393914171909847,0.0010167374579157333
179,0.002569875584177484,0.0015101472476734441,0.002306155636418073,0.001925640897087301,0.002966844573699244,0.0026991752444976394,0.003575548509401043,0.00212266287734107,0.0029124116548648158
180,0.0015908340918318838,0.0006904182217664156,0.0030626974286539145,0.0008610573812884531,0.003268186712049195,0.0008274205692046646,0.004676823047576148,0.0005923892104510079,0.0039380989098175756
181,0.0034928366928258883,0.0017961063389965667,0.0015669146043892149,0.0026377522935075552,0.0015245383738113731,0.002768115063555172,0.0026288507651290828,0.0026592446765508642,0.0028516737346691375
182,0.0018583724427928808,0.0007164728104815658,0.001212989681762166,0.0007020704987932629,0.0012321728608464648,0.0025214951543374984,0.003855652346278558,0.0010802892035466246,0.0018585696254442893
183,0.0016757437001843464,0.0011011094515996586,0.0012365235944945168,0.0012564889539284348,0.0013975365056388322,0.0026255775434767276,0.002157037439422571,0.00227929641416128,0.0015865744976427468
184,0.002982553969455988,0.002806469671419932,0.0016427497625897429,0.0028481883279693004,0.0022713178558738706,0.004086335356699099,0.002423945147325878,0.002703090003863475,0.002079109847601127
185,0.002826001334651813,0.002481693756728269,0.003461825616559117,0.0025846991076167803,0.003625823951795135,0.003711941163924095,0.0033823402384390027,0.002162634171549054,0.0025393950223169346
186,0.0008777396609731245,0.0005529336797058769,0.0007562506647486172,0.0007586463226703293,0.0010702847696340235,0.0007343619152451207,0.0013154734869676957,0.0005257819692584189,0.0007784981747563631
187,0.003294510845448047,0.0030712934120187764,0.001332702624232488,0.003246380704951765,0.0018251919539104336,0.0029534379275221187,0.001493870709753654,0.0024733935112457835,0.0012371851198556714
188,0.0027522117042103563,0.0012570256839998708,0.0033991245191284645,0.0020661010216650308,0.003897933061596628,0.002413842573886338,0.0037476055029433105,0.0019283425352311324,0.004518925544158885
189,0.002001907940047558,0.0012299091125911317,0.0014218566016920306,0.001165518636657095,0.0012550797504068331,0.0014930084517147497,0.0017447045749561475,0.0015049004086976378,0.001422304495258524
190,0.0015597242436745041,0.0014956169027612893,0.0009407286461718922,0.0015292073421541536,0.001497559487109597,0.0018231314084565286,0.0019123895609583794,0.0016735430153299946,0.0013787230978214973
191,0.0017349440596603168,0.0019064574982032608,0.0012169337333656535,0.0017388624375585563,0.001313011939547373,0.002219250906908899,0.002250624087319485,0.0017675178345700907,0.0012600265748950073
192,0.0024683881724052834,0.0017041739163269442,0.0015436561142685675,0.002449032138433384,0.001534535377200263,0.002292077771569361,0.002080343764711703,0.0018081313657044872,0.0018507400689435078
193,0.0026821917890022646,0.0013159482680530543,0.00036284701981418124,0.0016220881755395393,0.0004318807811416421,0.0019866259819084683,0.0013023056020106157,0.0012369741830097196,0.0004358864764579732
194,0.0019097266772910623,0.0013008051243675299,0.0006314579615608061,0.0017303308089638319,0.0011613653702597679,0.001621875250765121,0.0009662088639945649,0.0013423832218254327,0.0006746463287128392
195,0.0020441120525554746,0.0011376167056538918,0.004462486783013586,0.0016643271113991683,0.003809248798597245,0.0014762646678783038,0.0044019847460295735,0.0008847848753023504,0.004539591587391794
196,0.00235104505658104,0.0023416681508844593,0.0015787925154135125,0.002412320057880294,0.0018124837123527956,0.002293081686234421,0.00187316534861964,0.001859897470082546,0.0009384235871523988
197,0.0025702006318931324,0.0023043205422749995,0.0018733253740161925,0.0019423886743927552,0.001966666309878239,0.0022170426099798264,0.00291037623431336,0.001353790835208474,0.0014087674044682193
198,0.001736244820936894,0.001470751156006493,0.001459845224554246,0.001421902686029215,0.0014415292496005835,0.0020076155075318,0.0018629820591910518,0.0016029679817492271,0.0017057853986888738
199,0.0014510755743202342,0.0008456389910719436,0.0012001672134453886,0.001269698870331577,0.001253785456431205,0.001064167553279737,0.0017821318555664156,0.0011767417959127051,0.0014677864284314366
