,Standard_beran,True_proba,LogisticRegression,NN_BCE
34,0.0010197954167913967,0.0006023522852044665,0.0006244023198206197,0.0021858402187022665
35,0.0006705813856020478,0.0004143344457523444,0.0003879455082701469,0.0019146743476680164
36,0.0014425822029645792,0.0010480381533993295,0.0014057552394199006,0.0031383530126765885
37,0.00039107104861189,0.0006509315405583957,0.000752027165761947,0.0005458258098891306
38,0.0015764336187135371,0.0008670633667803374,0.0018603754195883442,0.0031364137382690126
39,0.0005884158185532166,0.0005210471480611541,0.0006735586398960166,0.0056536967059723185
40,0.00024706033980665824,0.0002392280602677677,0.00032294747997058224,0.0029363844444631826
41,0.0006997453148307194,0.0005545196013652799,0.0007059885757095115,0.0029888301995619634
42,0.0016814247677562632,0.0005561806134608766,0.0009928924336260162,0.003257810157827951
43,0.0004574528586656202,0.00022533007349406696,0.00037064900601967496,0.0014214051773582825
44,0.000423280794128339,0.0014008748810988782,0.001625633086414711,0.007053853220985473
45,0.0009248641064296535,0.0005775165726409326,0.000950246643236535,0.0018347343141375848
46,0.0012273911765475342,0.0005836934729821721,0.0006561288340419142,0.0033122408504890686
47,0.0009475168962178116,0.0005531810837763287,0.0007850265629966223,0.0008147513124048206
48,0.0013881103276209086,0.0010294675570888651,0.0015462435922321822,0.00388475012094279
49,0.0002892769896742724,0.0005286733114765151,0.0005939216677476823,0.0030232327839757513
50,0.000467961023347264,0.00041913298881357845,0.00046577341399783347,0.006626442047269517
51,0.0007531316384666117,0.0010968490199928075,0.0008744486332350455,0.0014417861128640955
52,0.0007044905443665501,0.0005319631361862073,0.0006326429100794112,0.003695799296163567
53,0.0008668646951781559,0.0004905500315391185,0.00046121627290320163,0.0014683955700448901
54,0.0013051299263221188,0.0007046023323304745,0.0011049692425088105,0.0008644463406712775
55,0.0007034533219608565,0.0006126041424306067,0.0006961444334111062,0.008176488463781927
56,0.000492728925207008,0.0002638452014172614,0.0003536397198068196,0.0015549209433229373
57,0.0006894524935272089,0.000463755147286829,0.0005962212497209892,0.0014849192444912102
58,0.0012040981243737405,0.0005253752420249715,0.000678067497008299,0.0006152838251580306
59,0.0004394297338387816,0.0003897574911792088,0.00025439777630683713,0.003930854946151088
60,0.0013592490761442234,0.0006715731290890316,0.00096579559729628,0.004302501154174441
61,0.00046452803181440443,0.0005816394976282456,0.0006506698390674241,0.0010272252950904277
62,0.00039874366336985873,0.0008444192864325804,0.0008015237338336199,0.00294060337387431
63,0.0012264708171607725,0.0011456909452979343,0.0006897707620595419,0.0035122716123147197
64,0.0008827873518757216,0.00019970964155588238,0.0006469952454648534,0.005358767404550337
65,0.0003305752233073761,0.00039538159922095653,0.0005068027432622142,0.00328378976002734
66,0.001621556171408941,0.0007489059179699773,0.0015827928429694694,0.0049823116025410966
67,0.0008553617664919226,0.0005343679270320699,0.0008405437682067531,0.003134367540124055
68,0.0009015445469764811,0.0005497893317276874,0.000905855762626525,0.0023871925111785654
69,0.0004514128606559122,0.0003825131299951511,0.00044239717153405874,0.002469688979551071
70,0.000500386477878056,0.0004474500430662422,0.0004740194014658854,0.003489368445476046
71,0.0011379832733376487,0.00045283185857406937,0.0008451235028022045,0.004216051554927369
72,0.0007475783271831978,0.0006768600229840583,0.0009959082080531253,0.0009946078671929373
73,0.0014068506382450049,0.0005639433163634238,0.0009456811004539207,0.0018316823227789943
74,0.0007940034597688227,0.0005148225330560565,0.0005893396652834258,0.0019709903146449387
75,0.00039624983594592234,0.00021156749879711889,0.00018240940166684653,0.001778638258480209
76,0.00037995050387494464,0.00030115227184368765,0.0004276438150160851,0.001847137038413094
77,0.0005991771418229082,0.0009029710927212105,0.0012459151636617176,0.005079660669200643
78,0.00031768272827967735,0.0006111296102937805,0.0008271235657418204,0.0005483527140489623
79,0.00048305797310931503,0.0004146656607614241,0.00036463969401928,0.003640211137642645
80,0.000949589464529047,0.0008788896992865203,0.001305441094445609,0.002430334563290746
81,0.0007114575483612211,0.0008369308502374971,0.001543384142348337,0.004681047983014561
82,0.0010832549086682035,0.0009268077418945882,0.001289600562023655,0.0023117093733046237
83,0.000613989569036507,0.0004305679472731533,0.0004643251671303213,0.0015803248667846993
84,0.0006224396413728285,0.0009629147011279212,0.000956754203711944,0.0025753203386745614
85,0.0010401456891951455,0.0005788344962776315,0.0007372950142277175,0.0015255820264075447
86,0.0005400267441107408,0.0004516922348207129,0.0005036314159621423,0.001030366981546196
87,0.0009404527953490738,0.0005216222034721071,0.00031350005982964203,0.0012613054506861112
88,0.0005495793501688345,0.0002970401085633184,0.0006366388699354173,0.0014535231336900761
89,0.0003824570368930379,0.00027710851269886663,0.00023994998574768,0.001516095725513581
90,0.0007627327529625798,0.0007002235373899416,0.0009385029629045927,0.002641798479801563
91,0.0006991392459625965,0.00043971513559875025,0.0007167735800846048,0.004368022192924033
92,0.001328102696667739,0.0004574651509409396,0.0008674614162365735,0.0011229208785815588
93,0.0007238526079276534,0.0005336655930965496,0.0009651843766648756,0.0037701148608349448
94,0.0003016487780480059,0.00037502528006120016,0.00032842076130092546,0.0013504233709241908
95,0.0011374549045728767,0.0009963133206457948,0.0010987533785881895,0.001267401008235596
96,0.0008509314196385161,0.0009275424300772809,0.0012524192524248229,0.007869605466871087
97,0.0004884492733079795,0.0005164925039565525,0.0003679940554579421,0.0012595851209823827
98,0.0005271535882420293,0.0005572936027973965,0.0006896374122621623,0.0015964575357400369
99,0.0009325409991557898,0.0008614861777984598,0.0008809530186473681,0.0018465534004479822
