,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,Linear_cdf_0.3,Linear_mise_0.3,Linear_with_delta_cdf_0.3,Linear_with_delta_mise_0.3,NN_cdf_0.3,NN_mise_0.3,NN_with_delta_cdf_0.3,NN_with_delta_mise_0.3,Standard Beran delta obs_cdf_0.3,Standard Beran delta obs_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,Linear_cdf_0.5,Linear_mise_0.5,Linear_with_delta_cdf_0.5,Linear_with_delta_mise_0.5,NN_cdf_0.5,NN_mise_0.5,NN_with_delta_cdf_0.5,NN_with_delta_mise_0.5,Standard Beran delta obs_cdf_0.5,Standard Beran delta obs_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,Linear_cdf_0.7,Linear_mise_0.7,Linear_with_delta_cdf_0.7,Linear_with_delta_mise_0.7,NN_cdf_0.7,NN_mise_0.7,NN_with_delta_cdf_0.7,NN_with_delta_mise_0.7,Standard Beran delta obs_cdf_0.7,Standard Beran delta obs_mise_0.7
28,0.47430725623722303,0.13795430861241914,0.20525169095073525,0.004528937669589501,0.17058106795320305,0.0010645054250814298,0.2311534513930702,0.008686080215048181,0.256789707964179,0.014121852139092245,0.20936118832402018,0.00509894247014706,0.2397409757725003,0.010360525611557146,0.23464202807710188,0.00934851509528119,0.08373179166352829,0.09942249913572287,0.00024619830097798303,0.09399898337578871,0.00010541522565630918,0.19285365798004117,0.01190758170839891,0.15925991477706303,0.00570449738105326,0.12413404908587866,0.0016323424048218659,0.13476370195947485,0.0026042558684535363,0.14055220513908417,0.003228559387533133,0.046081280227878586,0.04990956074761077,1.4655731737760922e-05,0.06343038909121934,0.0003009915783520487,0.16815512624200912,0.014902023880681656,0.09742796399979003,0.0026364819343726747,0.07363229553569339,0.0007590584444914458,0.07142584590506307,0.0006423470093651177,0.07491166220926648,0.0008311909251927359
29,0.49420428835213215,0.15309886675594198,0.2059355805967401,0.002791718329494389,0.17138153102356135,0.0003342558127224863,0.23509013292515024,0.006722567728029956,0.2578156975670225,0.010965614655116463,0.2102931179692914,0.003271182371855722,0.24103184683643375,0.007732208985836163,0.2399547876664403,0.007543950997210739,0.09441025525342522,0.1205840052327466,0.0006850651879800254,0.1073975382344059,0.00016866951922807027,0.20148023785647784,0.01146398117461799,0.18423385442986417,0.008068278969009563,0.13849322407017794,0.0019433081396987928,0.16000424577332328,0.004302571592324477,0.16181375118538055,0.004543231263849118,0.05285550041669298,0.07304538117784476,0.0004076312851495268,0.07828562376646797,0.0006466911735847713,0.1787632213116317,0.015852754180957784,0.12400906903212228,0.005062830326710604,0.089503045541388,0.0013430425636665572,0.09739307843862155,0.0019835958560593748,0.10083973989784245,0.002302487238584304
30,0.5141013204670413,0.16930647416256678,0.25135793317549826,0.006732441926150775,0.21156110079279156,0.001785453471659701,0.26575102849015786,0.009301552059447667,0.3048890941149496,0.018382646833152272,0.2545311406393369,0.007263243776076706,0.2899813171746639,0.014562417735994287,0.3012604640969001,0.01741185545959014,0.10606077846974205,0.14598424076662975,0.0015938828417710138,0.12758835489411013,0.0004634365467070088,0.22095723445372328,0.013201195597678938,0.2120830392323676,0.01124071977721817,0.1610659210112213,0.003025565706008451,0.18854228175701682,0.006803198384528719,0.19365037374466143,0.00767193720042418,0.06039670081918668,0.09288755186046571,0.0010556554013865826,0.09268116670100324,0.0010422867372741772,0.19596853835970496,0.01837972313411268,0.15298868988366765,0.008573276438916961,0.10202004806669607,0.0017325030360867471,0.12094781180446879,0.003666437041551951,0.12731619470647892,0.004478218662131343
31,0.5339983525819503,0.18657564698419188,0.2732450701572706,0.0075115889131541986,0.2247320881209578,0.0014559140002234822,0.2818640958929164,0.0090798884954306,0.3249161374166023,0.01913809129307984,0.2685959594702295,0.006727331660307262,0.31057057630990326,0.015374742498488159,0.3293366005000111,0.020380689848745904,0.11871607757272928,0.17243631987468855,0.0028858644329812135,0.15089941077715152,0.0010357669361468669,0.24050603415339955,0.014832793523921549,0.23786166007287723,0.014195669829299562,0.1857724526728588,0.00449655744156927,0.21680403059800524,0.009621246528688742,0.21407915067140715,0.009094115710823778,0.06875488584681816,0.11583580994173692,0.0022166134136315024,0.1085384521953654,0.0015827321514092602,0.21243673075836755,0.020644472557186534,0.1777922530101682,0.011889147437915209,0.11978535596497619,0.00260410888048022,0.14740650450032255,0.0061860771168162805,0.1503928740075201,0.006664761110926911
32,0.5538953846968594,0.2048951838101884,0.2797348582678073,0.0056009768729223764,0.23844756007797163,0.0011257619532149036,0.2942547676074295,0.007985135216416158,0.33444631072578557,0.016783494485101167,0.2830929341010008,0.006114888150544249,0.3213841127139364,0.01356967055714246,0.3409265908497654,0.01850454370116708,0.13240249319418657,0.1974025230221036,0.004225003877630103,0.17180931711581493,0.0015528977715902215,0.25400771646094955,0.014787830325759274,0.26517606961440277,0.01762882259541499,0.20776635191764514,0.0056797112016894235,0.2454075339603462,0.012770139238561401,0.24212937223822317,0.01203998798474464,0.07797791976552818,0.14735552544583197,0.004813252169931721,0.1242037354893003,0.0021368260393281385,0.2254486030639553,0.021747602432504995,0.2088187678179806,0.017119327519084942,0.13589526456617362,0.0033544188287568523,0.17976740477405928,0.010361099258301979,0.18900725924171435,0.012327514224518195
33,0.5737924168117685,0.22424370460888088,0.30002458644248553,0.005742742051478751,0.25465100507687954,0.0009246039217511518,0.3103098853089352,0.007407387460294406,0.356861760574934,0.0175875487682152,0.30065383424727765,0.005838507911356601,0.34550505774049556,0.014704315763310157,0.3793206655576211,0.024048863817097105,0.1471390954002199,0.22313567607477103,0.0057754802742235566,0.1948749700973812,0.002278713733103083,0.27249466505944286,0.0157140188445883,0.2979662846934855,0.022748841030106576,0.23221813042162776,0.007238442200173943,0.27944286026379994,0.017504286197077473,0.27790739104634166,0.017100347146191505,0.08811063777239792,0.15001445792860646,0.003832082949932211,0.1336557009016358,0.002074352775446265,0.23959165286055217,0.022946497932137617,0.22132055770477088,0.017744882768389217,0.1447501416625424,0.0032080334009216933,0.18938971479511468,0.010257451442573395,0.2011260203536953,0.012772476699997018
34,0.5936894489266775,0.2445893454737993,0.3146410373366615,0.004907239532849394,0.26658671691397207,0.00048388435027692884,0.3229270038055354,0.006136788712899825,0.3683538928537917,0.015317663188174391,0.31387887628141975,0.004801039079540184,0.3589963920912419,0.013088972315725686,0.3871307984723603,0.020318065822940982,0.16293684852470625,0.2338878926174418,0.005034050657849305,0.2041169074696879,0.0016957972547121647,0.28332631765366967,0.014493624277153637,0.30701279026951966,0.02075787698965487,0.24154720055994439,0.006179587447104069,0.2894944241070111,0.016016819937270804,0.28516620529885817,0.014940015657422917,0.09919392103440916,0.15001445792860646,0.0025827269702144687,0.14092824316205377,0.0017417536434540064,0.24755647382026513,0.0220114470691359,0.22370002577468429,0.01550177011759636,0.15166759993643553,0.002753486977512967,0.1921401134816636,0.008638994690442058,0.20216373187265657,0.010602781944064454
35,0.6135864810415866,0.26588962514867404,0.3267532683619476,0.003704383065192664,0.27354462544116864,5.859902947809252e-05,0.3298763925620588,0.004094306404014599,0.37825422892978655,0.012625804182886405,0.32101888359949815,0.003039235137337762,0.36913579270813957,0.010659771115717233,0.40313155244689747,0.018835346608530847,0.17979785949338412,0.24639673505613413,0.004435410226222661,0.21172231023015375,0.0010191705548444315,0.29099585037785414,0.012364993176742677,0.3192291788428574,0.019441092815534803,0.24932182165462358,0.004833581314597457,0.30153147770885347,0.014819073803829652,0.2960235043384868,0.01350840051965994,0.11126375331413535,0.1526567675274152,0.0017133816256607872,0.14365109102651863,0.001048939644095964,0.2533962943059006,0.02020165920877583,0.22825355202873554,0.013686613003282668,0.15437454457091437,0.0018585403227855748,0.19586917215800215,0.007158076897746131,0.2072543767766345,0.009214199792719292
36,0.6334835131564958,0.2880914955645658,0.35062367231263547,0.003910273128851823,0.2925254392736658,1.9659856815467435e-05,0.34705708225080223,0.003476940413252061,0.3989140880236852,0.012281646999360069,0.33988871546289445,0.0026829519891958123,0.39187921336408804,0.010771890366033264,0.4283662226981356,0.019676999072397467,0.19771473289924413,0.2628767530295696,0.0042460888674649405,0.2334352894480629,0.0012759581601573605,0.3082214827224635,0.0122117417564916,0.3325779468615425,0.018188086480240676,0.2706963519435953,0.005326316718334804,0.3163829902085479,0.014082155292827123,0.3088099063134836,0.01234213755593994,0.12435027904846341,0.15768707027101547,0.0011113416490160244,0.16199338212963255,0.0014170032095795254,0.2720417268868591,0.02181276376460156,0.2310897856404972,0.011393322267510825,0.17178275436383228,0.0022498397145430775,0.19873430634110423,0.005532983516272335,0.21141115631437746,0.00757959635031055
37,0.6533805452714048,0.3111315842965955,0.38461305478857977,0.005399526505664357,0.3152820939563403,1.7226730435635216e-05,0.3631397217150967,0.0027048463577417033,0.4218608634657224,0.012260973265314438,0.36287594127857914,0.0026774784794789605,0.4180183994708174,0.011424791258088282,0.4573811374036779,0.021388931784021323,0.2166700548584447,0.2977714924791611,0.006577443184146957,0.25692275994529057,0.001620280266808587,0.3219131449578898,0.01107610801367992,0.3628611895185655,0.021371847853213572,0.294856785840785,0.006113164901704853,0.34843232650876155,0.01736129623045189,0.34196872489194496,0.015699756712163976,0.13847688456592533,0.1827043280441465,0.0019560667566192475,0.17720867683304864,0.001500151732223593,0.2825732037143307,0.020763749192119096,0.2529031898074353,0.013093379331223216,0.18767718996954763,0.002420670051809706,0.22189558300741552,0.006958679249672278,0.2376609155871311,0.009837472009615508
38,0.6732775773863139,0.33493663206146085,0.41050592985196477,0.005710718768549861,0.346763281318084,0.00013986963263918454,0.3830048117652869,0.0023105499000393138,0.44689759359036063,0.012535256906475778,0.3951809201678598,0.003629374249446799,0.4495181944791863,0.01312893444608711,0.4758442748479431,0.019854963795642888,0.23663602566146252,0.31678424121735704,0.006423736456794132,0.2803489138633132,0.001910816594947494,0.33736297320639796,0.010145917961720177,0.382539970384862,0.021287961085848805,0.3188532467022076,0.006759671435662736,0.37124959413148306,0.018120812816232908,0.36480431211299447,0.016427109651921946,0.15365932541991073,0.19290738336020252,0.0015404100520845015,0.18865633591562136,0.0012247907436368803,0.2933437434550481,0.01951173664181501,0.26539026545409705,0.012483802960922939,0.19951607686249417,0.002102841652866879,0.2351543908856808,0.006641445695270149,0.25690168385700474,0.010658984575653396
39,0.693174609501223,0.35942412327998474,0.4144457710463676,0.0030273817229279033,0.35835784171476126,1.1369563763354373e-06,0.39513952464469315,0.0012755898946422153,0.45585702035728837,0.009299303638721834,0.40678813455983853,0.002243349564518117,0.46106963302451986,0.010331809651226384,0.4865984088969847,0.01617329892219428,0.2575742584568265,0.3306677430690207,0.005342657492753066,0.2952851115508174,0.0014221084410765599,0.3495848091510938,0.00846594143906233,0.39911301480540173,0.02003321954870134,0.33415647029682183,0.0058648351703059175,0.389672202271271,0.017449866760004124,0.3816281574949715,0.015389369866566261,0.16990492348497344,0.21315656102082325,0.001870704149532533,0.19952600328706305,0.0008774083686417611,0.3052532311660029,0.018319164392118618,0.2846583706066247,0.01316835362630161,0.21021385342574028,0.00162480983296965,0.25583008948722363,0.007383134152514253,0.28451705141073846,0.013135939867671928
40,0.713071641616132,0.38450310249013764,0.4340792813218094,0.002457797507549899,0.38355750633968533,8.941520797502282e-07,0.4146022256592359,0.0009059572155485466,0.4742344088674576,0.008051707344180462,0.4325913318851766,0.0023124778063498912,0.4855174211777914,0.010203892579930875,0.49293473017118694,0.011757417881561698,0.27943575771705453,0.3409442085507213,0.0037832895239575987,0.3202973506217487,0.0016696697747089516,0.3681842153688383,0.007876288735570452,0.4140402417147694,0.018118367112291072,0.3593393576819439,0.006384585287349071,0.4089986734543354,0.016786549134345737,0.39272040148974174,0.01283341051470464,0.1872118574350346,0.21315656102082325,0.0006731276441544346,0.2107542024752206,0.0005542420099911697,0.31736501235191716,0.016939843734818032,0.28776844629145837,0.010111627562439848,0.22149186428675682,0.0011751188697541224,0.26080179925922276,0.005415479537687397,0.28647412413208695,0.009852997589836748
41,0.7329686737310411,0.41007516419654527,0.45398508748859145,0.0019280813635133799,0.3998497727672041,0.00010455862988324337,0.4311232518801268,0.000443021995135736,0.48929946063392327,0.006276489145997544,0.4486620041206152,0.001488944215325796,0.5014240612218792,0.008344620987745065,0.515308048466935,0.011073959931865239,0.3021610871226662,0.365813658848522,0.004051649887315219,0.34534002703460753,0.0018644208519190397,0.3869200351026516,0.007184079262673871,0.4334734580096562,0.017242938747962417,0.38440941431124664,0.00676478732531978,0.4298444108157119,0.016303031149303083,0.41977994797332396,0.013834196427806393,0.20556856944121632,0.2383028829900038,0.0010715352835103313,0.22872105231092954,0.0005360374630323641,0.33285645149351817,0.016202204917360706,0.3112975024696869,0.011178607279338818,0.23936053674477076,0.0011418970542444922,0.2856365759140822,0.0064108856605388925,0.32079952529759226,0.01327817318757406
42,0.7528657058459503,0.43603559876849557,0.46124299911449196,0.0006354130322033389,0.40578305640255175,0.000915216319603226,0.4404742079128837,1.970125113664611e-05,0.4930967294018751,0.003255972629159604,0.45437708167975077,0.0003364099953838666,0.5064769057521088,0.004961977729559638,0.515308048466935,0.006284121281191611,0.32568073187472546,0.36901738484790725,0.001878065490917986,0.35054905908180867,0.0006184336980785549,0.39652264945100857,0.005018577285884889,0.436777507014241,0.01234249344640008,0.38933761136401435,0.004052198306313848,0.4334965040331725,0.011624240726122169,0.4255482419709652,0.009973519572822545,0.22495330936553615,0.25874285445704137,0.0011417333574908648,0.24517697229012403,0.0004089965420873505,0.34301041828612044,0.013937480966686705,0.32977867967835994,0.01098835826122064,0.25574931363696096,0.0009483938790856155,0.3048063583372179,0.006376509430073807,0.34458216393025387,0.014311062844466385
43,0.7727627379608593,0.46227467243270876,0.49536028954887046,0.0010946580599572521,0.43680102317350633,0.0006489068065808643,0.4579717644028294,1.851501751360037e-05,0.5134830531419867,0.002622298254866352,0.48490748810272,0.0005122443451527064,0.5341898558197677,0.005171793601594326,0.5196119138914475,0.0032875592580977036,0.34991565545002634,0.39963112594661343,0.0024716280066970214,0.37155218385585764,0.0004681393614563448,0.40966850004233035,0.0035704024368720345,0.45713125713928005,0.011495185245588702,0.41046751069695175,0.0036665271738446086,0.45696408950713197,0.01145936723407849,0.4456384998660804,0.00916286294310009,0.24533383538675713,0.2742987710573551,0.0008389674984018799,0.2554497474615739,0.0001023316771054237,0.35319778734422913,0.01163463213188383,0.3438438485949291,0.00970422270227422,0.2661537845668478,0.0004334702838615581,0.31939559282325236,0.005485143914582257,0.37030089961460355,0.015616767141726693
44,0.7926597700757684,0.4886790154209822,0.544836773645997,0.003153693808859222,0.4804774284504051,6.726602883594008e-05,0.48680996754561834,3.49333996040212e-06,0.5583844496499354,0.00485884756104692,0.527592085604071,0.001514227031073996,0.5793382315072827,0.00821909346138253,0.5719375575741064,0.006931984841463555,0.37477804560793515,0.4322388195493789,0.0033017405419497044,0.4040653224168249,0.0008577445828805321,0.4320392305584366,0.0032788433019355365,0.4910504036322533,0.013519261240535214,0.4429726211773104,0.0046505001370872314,0.49330239981247204,0.014048022539602521,0.48394165956694357,0.011916694612591419,0.26666728691004116,0.3032274988522651,0.0013366490972603325,0.2772187371591518,0.00011133310235945696,0.3681389096627672,0.010296490224071548,0.36928980335361195,0.010531380881210957,0.2881594652221334,0.0004619137285987693,0.347601986582886,0.006550425611133589,0.3994429677620933,0.01762938142572601
45,0.8125568021906775,0.5151330890783489,0.5614318243576601,0.0021435728884637425,0.4946281922956496,0.00042045079206915164,0.4967020513414563,0.00033970315205875855,0.5717520901722583,0.003205711284872112,0.5408656457587292,0.0006621644733089861,0.5932108118950237,0.0060961308002375,0.5866889141904988,0.005120236107480592,0.4001722392213608,0.44978938927996637,0.002461861579938182,0.42798706544748577,0.0007736645579895292,0.4517499041336326,0.002660255517802592,0.5117674893335606,0.012453499847604438,0.46666285556477727,0.0044210020617274,0.5155540985333743,0.013312973458297277,0.5063908037910518,0.011282383459245622,0.2889002418487313,0.31611641437675286,0.0007407200470750351,0.31921225172905965,0.0009188179429851229,0.39409361390015196,0.011065645523548608,0.39688369177667726,0.01166042545834121,0.3318832730349628,0.001847540969956548,0.38142275588059704,0.008560415602776792,0.4199203981818307,0.0171662813655498
46,0.8324538343055865,0.5415207003403183,0.5865126317269131,0.002024273889896059,0.5154295538830512,0.0006807479234545598,0.5140796822799166,0.0007530094721912905,0.5962427028733361,0.0029944975612236115,0.560721275824406,0.0003686620989201501,0.6164742446596394,0.005618033806028434,0.629718146274125,0.007778789469246763,0.42599581042148227,0.4664124683688612,0.0016335062396354277,0.44250000702627634,0.0002723885055696963,0.4656627099246847,0.0015734629161971634,0.5265180729836232,0.010104725270611998,0.48082524913585456,0.003006267349733107,0.5301902803471568,0.010856487563092286,0.5317154145476324,0.011176634696589896,0.3119689660219105,0.3330452236672409,0.0004442086363323476,0.3357162789356257,0.0005639348706219064,0.40642825618454503,0.008922557498028788,0.4118131931955351,0.009968869699898361,0.3486852991519047,0.0013480891185127118,0.3967349762895571,0.007185276496694774,0.4430748637572074,0.01718875642097813
47,0.8523508664204956,0.5677265305415027,0.5865126317269131,0.00035291759774848044,0.5166490507839472,0.0026089089383834916,0.5165635084218432,0.002617654832416768,0.5970103842259614,0.0008575440866127876,0.5618055023675876,3.5058574636295716e-05,0.617420861877931,0.0024695265669747207,0.629718146274125,0.003842960421141111,0.4521408018017439,0.46644081375808344,0.0002044903419514545,0.44408206248297133,6.49432794079306e-05,0.47040846722550844,0.0003337076000346035,0.5267156625722861,0.005561409858945755,0.4822987783501619,0.0009095035494949306,0.5304503359379281,0.006132383136626205,0.5336437377376464,0.00664272856617183,0.3357998576113051,0.3475738979556078,0.00013862802602926724,0.3494559043439678,0.0001864876123646672,0.41640494192752886,0.006497179617625542,0.4281933907131992,0.008536564959050797,0.3613931980212791,0.0006550190733408091,0.4132870448836675,0.006004264191382165,0.45895356333110005,0.015166835232517856
48,0.8722478985354047,0.5936376450791793,0.5972503872683026,1.3051906125071632e-05,0.5261364553471684,0.0045564106152369355,0.531022368914597,0.003920672809166907,0.6044193326682665,0.00011624478726867833,0.5709573011897846,0.0005143979989412018,0.6260461304964833,0.0010503099270436067,0.6408263644249714,0.0022267752334959394,0.4784950741979694,0.49169533661716913,0.0001742469279357372,0.46681195708471956,0.0001364952254819108,0.4849402499513308,4.154029049171767e-05,0.5449916752417086,0.004421797950370213,0.505008890494074,0.0007029824545835853,0.5528428070748388,0.005527585383930328,0.5509017342167792,0.0052427244150795175,0.36031008451608915,0.36114967203701587,7.049072052958775e-07,0.36335026388555225,9.24269059850907e-06,0.4258712819305335,0.004298270606415741,0.4373854145273002,0.005940606496337088,0.3760643819771111,0.00024819788849036334,0.42678767452315947,0.004419269973148136,0.4622291324669958,0.010387492335219213
49,0.8921449306503137,0.6191449510413439,0.6025870062555021,0.00027416553553098657,0.5490919034046812,0.0049074294831845415,0.5502184372116952,0.004750864308708762,0.6148543776516393,1.8409020012441407e-05,0.5922387941274585,0.0007239412798746245,0.6396823647999417,0.00042178536389183993,0.6485484464159721,0.0008645655402457798,0.5049437470086432,0.5123529252285339,5.489592189410321e-05,0.49260548529161396,0.00015223270219790912,0.5048982299993239,2.071798137374883e-09,0.5607776792944252,0.003117427994493294,0.5300492663142651,0.000630287099604953,0.5709012864880667,0.004350397014179711,0.5707487577378662,0.004330299437073149,0.38540840720358066,0.38664993528587643,1.5413919791290198e-06,0.38539617623670586,1.4959655069256265e-10,0.4444302595606676,0.0034835790556617713,0.4599599539915662,0.005557933128481196,0.39844513173341445,0.00016995618646677,0.45294968908484323,0.004561824758164168,0.487150566042707,0.010351466885246016
50,0.9120419627652229,0.6441445714965289,0.6330292537868576,0.00012355028778693322,0.5841889968092188,0.0035946709360856273,0.5723356273710041,0.00515652445642275,0.6460497549185453,3.6297238715261155e-06,0.6243013670197256,0.0003937527639082274,0.6716160960093506,0.0007546846590585605,0.6789528047539739,0.0012116131025046986,0.5313706982790911,0.5375798534590095,3.855360804830725e-05,0.5136180439865381,0.00031515673443090105,0.5181590072967379,0.00017454877861319278,0.5830584426350915,0.0026716229166112546,0.5504622256968628,0.00036448641914352655,0.5929207793699931,0.0037884124822966103,0.5968253588656602,0.004284312592502965,0.41099617445922854,0.38765016156578,0.0005450363180210641,0.386407033295905,0.000604625863149853,0.45007993941270863,0.0015275406829388788,0.4608406292817363,0.0024844696765530176,0.39947301472637864,0.0001327832102287733,0.4538417964292222,0.0018357473219956018,0.4923608363925557,0.006620208211524615
51,0.931938994880132,0.6685391076699116,0.6390305286157819,0.0008707562377938241,0.6063295804685658,0.003870025274614992,0.5894540780186002,0.006254441914948816,0.6626633489795304,3.452454018759091e-05,0.6444129102007882,0.0005820734043191401,0.6901516909470382,0.00046710375591073073,0.6927506143041464,0.0005861970534995943,0.5576600919519523,0.5556635299558688,3.986259804205156e-06,0.5372801861801865,0.000415340559266055,0.5380825828717452,0.0003832788617855941,0.6011348185247447,0.0018900518505790605,0.5731112332033468,0.00023873776597054363,0.6113769303810928,0.0028854987308223785,0.6267510567774772,0.004773561420521919,0.4369684744767698,0.3982896813141825,0.0014960490405142074,0.4239244709459006,0.00017014602811332838,0.4720742051711695,0.0012324123275877176,0.4842919236706853,0.0022395088436091026,0.43718019680668374,4.482634498419351e-08,0.48523070706763427,0.002329243094654702,0.5010616687155391,0.0041079375477286175
52,0.951836026995041,0.6922387635986368,0.7143408799554956,0.0004885035474521239,0.6716033950987457,0.0004258184331262985,0.628307734419897,0.004087176491852884,0.7292912573798032,0.0013728872954033727,0.7047884126474258,0.00015749369124776988,0.7534257676949878,0.0037438494702868776,0.767846313164215,0.005716501551311371,0.5836978988552247,0.6152720393975463,0.0009969263509862734,0.5963324005840605,0.00015963063393595314,0.5695397020604798,0.00020045453647872614,0.6525045927405716,0.004734361123431832,0.6298213138754034,0.0021273694131236456,0.6685470940668874,0.00719938592806684,0.6695955982797017,0.007378414766417797,0.4632154191815251,0.4113383361830386,0.002691231740431855,0.44726709319048485,0.00025434910191648953,0.49534917361189335,0.0010325781737912114,0.4951524790255466,0.001019975791480611,0.4600228636642666,1.0192410730777685e-05,0.4979506645456018,0.0012065372705026107,0.5135363892853968,0.0025322000321947504
53,0.97173305910995,0.7151623119388867,0.7479503997903925,0.0010750587049580607,0.7165869584503638,2.0296176826639057e-06,0.6539573375231189,0.0037460488932347883,0.7701717750510436,0.0030260410318877543,0.7455000864904011,0.0009203805647385165,0.7928559111214711,0.006036295353944087,0.8023393761865055,0.007599840530833463,0.6093733781909307,0.650327572722278,0.001677246049711437,0.6298601083122507,0.00041970611106379867,0.5947662804654652,0.0002133673039613004,0.680022110371177,0.004991243358676163,0.6617404499352506,0.0027423102030747445,0.6976373621946975,0.007790530872217198,0.7020071152609233,0.008581009243552514,0.48962353571729517,0.500083948296747,0.00010942023133235334,0.5172948707523333,0.0007657027826213272,0.5305901878668682,0.0016782665883441153,0.5670324413535727,0.005992138671806115,0.531286117151539,0.0017357706917649949,0.5722380209934159,0.006825153177438373,0.5892433654965941,0.009924110485256488
54,0.9916300912248592,0.7372378842327729,0.7691945716005855,0.0010212298675241096,0.7353901349583403,3.4141773811663952e-06,0.6670694414616274,0.004923610360927526,0.7822704134404075,0.00202792868683646,0.7624427717694708,0.00063528635573759,0.8067423665267163,0.004830873058949085,0.8064359262839143,0.004788369023711524,0.6345804874945462,0.6632374952880138,0.0008212240956748617,0.6410098198590839,4.133631465369177e-05,0.6043816086595197,0.0009119722828926101,0.688962764365256,0.002957432037642543,0.6720731391189345,0.001405698925827747,0.7075550106558675,0.005325281030622211,0.7099931821696482,0.005687074518160163,0.5160772358014805,0.500805321965911,0.00023323135220105828,0.5229141252431374,4.674305723744023e-05,0.5364025810430864,0.00041311965919047145,0.567657209042759,0.002660493639571006,0.5369646821165225,0.0004362854135637626,0.5728552770852606,0.003223745972022645,0.5926231029689903,0.005859269780426068
55,1.0115271233397682,0.7584035739610506,0.7922197386991567,0.0011435329975947313,0.7601210936491349,2.949873878957234e-06,0.6893492182957743,0.004768504036346476,0.7966519742084299,0.0014629401214837248,0.7846985746349538,0.0006914270604405709,0.8237118367863421,0.004265169193257345,0.8185747619640942,0.003620571865697612,0.6592191912104206,0.6738583257669722,0.00021430426056482426,0.6599949579464535,6.018140287350722e-07,0.6210479519534919,0.0014570435064096923,0.7018956636152236,0.0018212812969179112,0.6899865506616552,0.0009466304076014716,0.7214773555126273,0.003876079022280559,0.7230793256392538,0.004078116769268648,0.5424603312885223,0.5197044438215943,0.000517830414407492,0.5376302457481312,2.332972632749523e-05,0.5490302733287424,4.3164138411851454e-05,0.5792560648346412,0.0013539260071969775,0.55139704300228,7.986481625481319e-05,0.5879289728562975,0.002067397366018814,0.6035833733995267,0.003736026276903616
56,1.0314241554546772,0.778607845924227,0.7994473609537254,0.0004342853866646865,0.7667210672443723,0.0001412955073838499,0.6967857014354122,0.006694863328748497,0.8037254214523225,0.0006308926004095799,0.7908897831762982,0.00015084598266381334,0.8298440085512782,0.0026251443607456285,0.8285117696817841,0.0024904016064000653,0.6831966410865531,0.68386311552012,4.4418817059836365e-07,0.6703611108498571,0.0001647508364571382,0.6322494928837918,0.002595611909994119,0.7126016733596157,0.0008646559229798513,0.6999950398039845,0.00028218619946980035,0.7321722848184411,0.002398613678952821,0.7391006302056196,0.003125255999424702,0.5686575628707411,0.5470928508721953,0.00046503680358022585,0.5578960129159973,0.00011581095742844554,0.5621861741263021,4.1878872281651486e-05,0.6040231602838206,0.0012507254803840184,0.5722742505898986,1.3080430057904412e-05,0.6125464121338198,0.0019262310896372417,0.6324793930579368,0.004073226008443241
57,1.0513211875695865,0.7978097507239381,0.8034987819092128,3.2365075827027375e-05,0.7705884335258049,0.0007410001100013853,0.7075850144417741,0.00814050303718604,0.805941206352813,6.61205706443605e-05,0.7945056965624853,1.0916773901813908e-05,0.8327863292879932,0.0012233610480475198,0.8296150378072245,0.0010115762864502608,0.7064282054148734,0.7245771783055228,0.00032938521698552787,0.7099466700665495,1.2379593505094617e-05,0.6601766496963142,0.0021392064063869873,0.7479830129363112,0.0017268020281437442,0.7381511020419165,0.0010063421704100614,0.7699576949760396,0.004035996043902328,0.7716242270761567,0.004250521240458528,0.5945561084434172,0.6527649645359164,0.0033882709275972756,0.640676170689075,0.002127060141543349,0.6076099343357804,0.0001704023704281305,0.6869207146627729,0.008531220482056645,0.6556982780177409,0.0037383649002553578,0.7004375061386602,0.011210870377898202,0.7181196647448513,0.015267952445857678
58,1.0712182196844955,0.8159789481786752,0.8034988723082949,0.00015575229373045006,0.8077671897187193,6.743297700465762e-05,0.7290856340423484,0.007550448041594378,0.8178886508158267,3.646964162343437e-06,0.8272142900363316,0.00012623290665840598,0.8456518598270621,0.0008804816856929764,0.8296150378072245,0.0001859429403578279,0.7288383285842794,0.7314185129336881,6.657351276933359e-06,0.7171886225583132,0.00013571565049143474,0.6733616066593289,0.003077666675538291,0.7523449937620774,0.0005525633077811001,0.744954367668873,0.0002597267157761479,0.7748399008330179,0.002116144649355905,0.7770206697758285,0.0023215380026988465,0.620047038283382,0.6618405709009061,0.001746699368652047,0.6557298304687501,0.0012732616581441647,0.6201513968816055,1.0890717023161759e-08,0.691359933710231,0.005085529054160692,0.6706783237501317,0.002563527068015496,0.7065635837283131,0.007485112635724817,0.7224159041863405,0.010479384706257892
