,t,true_cdf_0.3,Standard_beran_cdf_0.3,Standard_beran_mise_0.3,True_proba_cdf_0.3,True_proba_mise_0.3,True_proba_test_mode_cdf_0.3,True_proba_test_mode_mise_0.3,Prior_proba_cdf_0.3,Prior_proba_mise_0.3,Prior_proba_test_mode_cdf_0.3,Prior_proba_test_mode_mise_0.3,LogisticRegression_cdf_0.3,LogisticRegression_mise_0.3,LogisticRegression_test_mode_cdf_0.3,LogisticRegression_test_mode_mise_0.3,NN_BCE_cdf_0.3,NN_BCE_mise_0.3,NN_BCE_test_mode_cdf_0.3,NN_BCE_test_mode_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,Standard_beran_mise_0.5,True_proba_cdf_0.5,True_proba_mise_0.5,True_proba_test_mode_cdf_0.5,True_proba_test_mode_mise_0.5,Prior_proba_cdf_0.5,Prior_proba_mise_0.5,Prior_proba_test_mode_cdf_0.5,Prior_proba_test_mode_mise_0.5,LogisticRegression_cdf_0.5,LogisticRegression_mise_0.5,LogisticRegression_test_mode_cdf_0.5,LogisticRegression_test_mode_mise_0.5,NN_BCE_cdf_0.5,NN_BCE_mise_0.5,NN_BCE_test_mode_cdf_0.5,NN_BCE_test_mode_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,Standard_beran_mise_0.7,True_proba_cdf_0.7,True_proba_mise_0.7,True_proba_test_mode_cdf_0.7,True_proba_test_mode_mise_0.7,Prior_proba_cdf_0.7,Prior_proba_mise_0.7,Prior_proba_test_mode_cdf_0.7,Prior_proba_test_mode_mise_0.7,LogisticRegression_cdf_0.7,LogisticRegression_mise_0.7,LogisticRegression_test_mode_cdf_0.7,LogisticRegression_test_mode_mise_0.7,NN_BCE_cdf_0.7,NN_BCE_mise_0.7,NN_BCE_test_mode_cdf_0.7,NN_BCE_test_mode_mise_0.7
10,0.6845727500227273,0.0011624947585195276,0.0012653742015458203,1.1763877373303774e-05,0.0010233437448463,1.38555118412729e-06,0.0010305769086986184,1.221362643196595e-06,0.0031234095517425164,2.0289808476719977e-05,0.0027883068088093215,1.2697874403049152e-05,0.008227052264826522,5.81825129113718e-05,0.007939465681484126,5.2783366940035756e-05,0.0032229954996068305,7.361797844696826e-06,0.0030760050840028725,6.8328728675743e-06,0.00018881441912869842,0.0004234559165211621,1.5349102240431937e-06,0.00037765918248486627,4.5520212169951134e-08,0.00041386576668819006,3.7207616580378587e-07,0.002412786447852227,6.728368284172901e-06,0.0024902298834900164,7.463678478511083e-06,0.006440533142734306,4.185589973845904e-05,0.006398852903226096,4.1628871309414845e-05,0.0017594523462064616,3.1111707273491777e-06,0.001739562619913349,3.1976864987362595e-06,1.8405692968062074e-05,4.778121088952647e-05,8.778764740572016e-08,9.942677799046673e-05,8.309751918115967e-09,0.00013023536632541743,3.0227765585336187e-07,0.0022584942329701026,5.224943238061417e-06,0.0023402345433257993,5.99297842512591e-06,0.0046871649889320575,2.404714869122653e-05,0.0047133721970120165,2.4066318893512704e-05,0.0008721744901835104,1.0194421348382214e-06,0.0008343582111837444,8.907913901807591e-07
11,0.7125459577128141,0.0015786633425968783,0.0014652947077977202,1.297502690611312e-05,0.0013829156317696884,1.5436029680414317e-06,0.001370363045564036,1.3123045674477912e-06,0.0034462097132903972,2.105368026196654e-05,0.0031674865776136142,1.5660745887151332e-05,0.00962749436157886,7.485506182525898e-05,0.009276279443805529,6.812829832501327e-05,0.003928841225272139,9.615784182656038e-06,0.0037791346026974366,9.438980445775321e-06,0.0002680888547790198,0.0005365895675563686,2.0841757055268674e-06,0.0005272663745316298,8.442228808990909e-08,0.0005500833228185625,4.0387784734006214e-07,0.0026495334556821447,7.914553713886383e-06,0.002758302953612954,9.023538383221822e-06,0.007432023055553984,5.4906924859611786e-05,0.007354353824380402,5.3981950071003596e-05,0.0021292491551114672,4.394713253009798e-06,0.0020849589871117353,4.3641317149230075e-06,2.7489133277498264e-05,5.564414388481875e-05,9.375895892262692e-08,0.00014179929838218307,1.658764113393797e-08,0.00016745122376880307,3.078935469612866e-07,0.002400805072175847,5.863881263786758e-06,0.0024962474091528354,6.710787742736335e-06,0.005296371579126447,3.0568471111442374e-05,0.005343512208737566,3.077489993855648e-05,0.001028921046852652,1.4025521684158805e-06,0.0009852339682381516,1.222617116510597e-06
12,0.7405191654029011,0.002126592925409067,0.00203740132056409,1.7922399147730004e-05,0.001846693108259874,1.6773751503451815e-06,0.0018120674127183622,1.4495920248665324e-06,0.004196241866234287,2.8633276194684028e-05,0.0034925599992593516,1.5760346485771726e-05,0.011110587635227532,9.275833634698444e-05,0.010681390331207668,8.404054362825019e-05,0.004745680777809826,1.3171031247104349e-05,0.004579269897500073,1.2252524966545609e-05,0.0003775416187096859,0.0008131719085671601,3.4134889487141976e-06,0.0007271595530639058,1.5170332643591403e-07,0.0007335774868794282,4.711812589184e-07,0.0031162066761469326,1.3123968874466465e-05,0.0030459514612105397,1.0159780198499443e-05,0.008512194865020169,7.060292601047305e-05,0.008386404913214055,6.881800186243485e-05,0.0025556150590132277,6.052124563053666e-06,0.002480906774851693,5.845063591416129e-06,4.071627118052399e-05,0.00011880021140485197,3.3189934359487876e-07,0.00019915060720520684,3.172388265964776e-08,0.0002210733736307824,3.2589938728338893e-07,0.002565272047878343,6.71919772960664e-06,0.0027978899437574455,9.676111430861932e-06,0.006023373242303991,3.9009748410208764e-05,0.006084824036910597,3.965158320970208e-05,0.0012181098076032837,1.901663037212262e-06,0.0011664499497893272,1.6833378613865433e-06
13,0.7684923730929878,0.0028417591218572076,0.007401908173058367,0.004991912369481076,0.002421582429151727,2.106657254558412e-06,0.0024721594268008237,1.933088543900656e-06,0.004750272125586984,3.102215677600378e-05,0.00389748623637942,1.7459496758319534e-05,0.017665130333504708,0.00508308380724118,0.012539779993890492,0.0001086925332031149,0.0056224580639547715,1.600948335156085e-05,0.005688499355115462,1.781280075350933e-05,0.0005273537826691226,0.001012300763344266,4.224573731296552e-06,0.000982820594970883,2.733856459642277e-07,0.0009991077579425988,6.104814373286044e-07,0.0034767161955885123,1.5314110054136935e-05,0.0032990026394238486,1.1164643971169868e-05,0.009694493672613887,8.963045593973442e-05,0.009583137426475681,8.770892542576882e-05,0.003037612704636505,8.115882065365226e-06,0.0029842781506519704,7.989368171684945e-06,5.981076550472562e-05,0.00021370390962658747,6.92878939384196e-07,0.0002782933147690414,5.995257517957047e-08,0.0002942025774091028,3.5130113523491486e-07,0.0027795201403289526,7.988611153405538e-06,0.00301893559058997,1.1922657893181394e-05,0.006835127063402866,5.001930990099891e-05,0.006913952009126403,5.081089834214314e-05,0.0014382026546720832,2.5668363936552455e-06,0.0013909975585221985,2.35763054855174e-06
14,0.7964655807830747,0.0037671303309063237,0.008042645300839764,0.004987866439220435,0.0031938529261621366,2.704006783941801e-06,0.0032096144484243016,2.5701136014367758e-06,0.005521995384095343,3.562191250017109e-05,0.004389544061204348,1.999876111517752e-05,0.019523565041629772,0.005098529885424392,0.01430242712518106,0.00012819785928357965,0.006777733743441601,2.10647737578775e-05,0.006735262961494215,2.156057234024988e-05,0.0007306335675765243,0.0013232011114381764,5.529065501681327e-06,0.001305658764878922,4.420542242128868e-07,0.001318569663186064,7.76014758241142e-07,0.003905770673080836,1.7836552450503e-05,0.0036597890376811795,1.314559960664705e-05,0.010967020041184748,0.00011175212136532183,0.010877410168152787,0.00010998292779072288,0.003585388429981292,1.0519522810873785e-05,0.003514930461182431,1.0237442616280325e-05,8.713683747349256e-05,0.0003140625605385988,1.110198069611349e-06,0.0003799802339564995,1.0857128863702628e-07,0.00039212125409325506,3.9937540906621224e-07,0.0029986172812992806,9.392781849562849e-06,0.003293488447281812,1.4554708060036215e-05,0.007720376613797875,6.336667833277503e-05,0.00782640616898868,6.470228675665387e-05,0.0016999337537574172,3.478980270136259e-06,0.0016439548880518267,3.2033022583215263e-06
15,0.8244387884731615,0.004954133184972951,0.008878376698295049,0.004982611838263908,0.004121038239426159,3.7794283064069885e-06,0.0042999570932780885,3.917468601550943e-06,0.006531161054933518,4.1345038903170004e-05,0.006075903581190385,4.1958284272804095e-05,0.02149265084753241,0.005109477119886918,0.016553999912883862,0.00015799116030383237,0.008075528810327,2.6448633173607686e-05,0.008195131173034576,2.8248451752550764e-05,0.0010040773668327956,0.0017959552130614909,7.952929697944302e-06,0.001741991012091747,7.551035041732862e-07,0.0017578207070065028,1.0846141823995352e-06,0.004478882613535357,2.174300904731418e-05,0.00424208565064699,1.7113894876715112e-05,0.012469734375149503,0.00014025750283530678,0.01242872677010201,0.00013994159648973842,0.004262357154598921,1.3743216766295454e-05,0.004225741797420734,1.3948987847317992e-05,0.0001259048039367084,0.0005147092804110099,2.116000723793448e-06,0.0005327890278927355,2.0778192750124178e-07,0.0005298039679184147,4.789977006681432e-07,0.0033038669434026064,1.1581293759405786e-05,0.00363328252501461,1.814839943504574e-05,0.008731773535684075,8.033973926570695e-05,0.00884262410057428,8.195121791223124e-05,0.002010530003341819,4.683203475548814e-06,0.0019602644960410483,4.459596423134955e-06
16,0.8524119961632484,0.006463567848189907,0.009964333525618528,0.004978967946879401,0.005502232313584634,5.745993464476266e-06,0.0056201721008918605,5.763270897285302e-06,0.0077824355608946206,4.940143927940697e-05,0.007423401450767659,5.3012329321360736e-05,0.02414987766473726,0.0051342715028017405,0.018956865197496193,0.00018480875455238518,0.009835110821417756,3.664338704826491e-05,0.009885245662431024,3.761019890278524e-05,0.0013687210873571645,0.002332840761693846,1.0456769117298769e-05,0.002316805944659053,1.293345736031556e-06,0.0023508835505653912,1.6190599824975736e-06,0.005150796128938881,2.6165072658644398e-05,0.004986780898494338,2.3145843239655296e-05,0.01412776157476337,0.00017501930335213093,0.014137037880527696,0.00017413670089998202,0.005085983692136344,1.8612878692839313e-05,0.005040518032120098,1.820526396086661e-05,0.00018042979489604253,0.0006736519722655549,2.7047226163869043e-06,0.0007082649091914112,3.46996438844225e-07,0.0007311554685469529,6.69717324073272e-07,0.0035601197164873474,1.3230948308931065e-05,0.003941040798617112,2.146491429381603e-05,0.00981376106835337,0.00010072614254386309,0.010070376846496299,0.00010520218710256013,0.0023613254742810975,6.327345752832591e-06,0.0023425801431053443,6.183294342782169e-06
17,0.8803852038533352,0.00836641389111488,0.01118951071651662,0.0049781065329366605,0.007225012827981098,8.423956960557215e-06,0.007142580631769476,8.822242868976249e-06,0.009287738036846387,6.668336869094058e-05,0.008676118019900677,6.867388027650219e-05,0.027020842055782705,0.005152346788511523,0.021382315646951852,0.0002031113613728184,0.011898115304363122,4.632444078749981e-05,0.011571395938364735,4.234076660794691e-05,0.001850775620979558,0.0030871773599105566,1.7914280759577525e-05,0.00302643183264433,1.9777928590623124e-06,0.0030545697454853445,2.273380259675464e-06,0.0060593486335864385,3.901290223054182e-05,0.00593036690087423,3.265769751226887e-05,0.01589746342210977,0.00021157575793959404,0.015904886388159407,0.00021044815313069014,0.005993967720061697,2.3415988663376148e-05,0.005899166087506127,2.2004970161523225e-05,0.0002564527858646148,0.0010867232208092215,7.230279255263028e-06,0.0009516865688138088,6.093405456423008e-07,0.0009784190102759543,9.264132897222022e-07,0.00404353669595125,1.985826357927827e-05,0.004428866809887965,2.7169360244742044e-05,0.011019496788490887,0.00012530026230293955,0.01130590276482505,0.0001314033897129703,0.002781599829023821,8.544400093087145e-06,0.002745198268200977,8.10487944283925e-06
18,0.908358411543422,0.010744457206242024,0.012914854071926917,0.004969523766058261,0.009188689015742654,1.3497012375084242e-05,0.009444835209780511,1.1853266430452399e-05,0.011225577374073974,7.916515490495465e-05,0.01051747498096542,8.238425145396766e-05,0.029843311849083065,0.005149011838108233,0.024683568669289377,0.00024009931150075162,0.014017161633192075,5.302659980322941e-05,0.014143469849278452,5.473862198707352e-05,0.002482533079765558,0.004054347510814928,2.4812388460404244e-05,0.0038619259808020563,2.9039887739808374e-06,0.004034635344214583,3.5823652752410598e-06,0.0071846012835793185,5.466712529268206e-05,0.007108032612901819,4.2139886847615877e-05,0.017792265866753323,0.0002515258552451774,0.018031417745281792,0.00025908471014065546,0.006987589597871111,2.8281618025051717e-05,0.0070638711366934614,2.894176515873908e-05,0.00036153302954606854,0.0016116618624195556,1.3390907394603185e-05,0.0012460937444065913,1.0082319977657437e-06,0.001303681880072987,1.369704376086495e-06,0.0046125794333356064,2.7698003573774687e-05,0.005294667785989615,4.1454912059244826e-05,0.012311862050617482,0.0001544716484172577,0.012737090245977996,0.00016419630166766852,0.003228333410455767,1.102708781760651e-05,0.0032482962569278335,1.0870853240662172e-05
19,0.9363316192335088,0.013690660073548367,0.015490128202069525,0.0049634598193440795,0.01167214488957797,2.0748265453278637e-05,0.011553441756170846,2.0801532339489475e-05,0.013952821573754257,9.511634445715766e-05,0.012685709387272674,9.834395443316823e-05,0.03315641143316076,0.0051446243741939904,0.027556432363795902,0.00025338537750808633,0.01665898699941763,6.367013347533679e-05,0.016428310612278407,6.840766366336974e-05,0.0033033217611596367,0.005661178642667078,3.583431647362348e-05,0.005033392409962521,4.604942924952844e-06,0.005124614091336801,5.083545647365637e-06,0.008881589075436631,7.073879517384493e-05,0.008492465855589548,5.808201705708666e-05,0.020088725176406842,0.00030204763541045397,0.020267144754851446,0.00030981040358041967,0.008313330185351717,3.5555318401585006e-05,0.008318063960499188,3.586050479409604e-05,0.000505520254156861,0.002173158118167101,1.9779704322041256e-05,0.0016788090349669788,1.8207124261207996e-06,0.0017369229076639198,2.158618961717908e-06,0.005211372771319909,3.674499559862436e-05,0.006139189581463631,5.7585906846846e-05,0.013858152296466576,0.00019184321192151912,0.014379707869858102,0.00020612820257857357,0.0038080122407068945,1.4380887385921264e-05,0.0038509408913826298,1.4674014883076268e-05
20,0.9643048269235956,0.017309191201175935,0.01802278825803916,0.0049655788440298556,0.014567262880412742,2.9208206872319763e-05,0.014466773366255353,2.9597605229002784e-05,0.016868470542614086,0.00012647260829107195,0.015564762112752262,0.0001459981236943804,0.03686665107086919,0.0051241600811059275,0.03104321200184641,0.00025962546631725834,0.01962002508723053,7.254062353349451e-05,0.019341239968037317,7.972723711333619e-05,0.004360477848305093,0.007111792365748367,4.738681228284844e-05,0.006500028557482463,7.132071384678616e-06,0.006593752984583829,7.477956622943913e-06,0.010442709983787801,8.687093882242154e-05,0.009977648154392964,7.510316726290555e-05,0.022703179385766253,0.00036225785286295766,0.022842348852143323,0.00036896217186718744,0.009906559944956912,4.517793318806787e-05,0.009884366394226024,4.509573062114455e-05,0.0007011133951528205,0.002915834664803312,2.812131978169528e-05,0.0022346245849254624,3.1171151638253754e-06,0.002288521425575795,3.3602159597910686e-06,0.005992967640111626,4.816344092447231e-05,0.006764073607317086,6.67306205335447e-05,0.01564942049910515,0.0002412560881574668,0.0161741934493454,0.0002557450930646948,0.004538086371939344,1.9489731801597713e-05,0.004566681946975369,1.9496475406626813e-05
21,0.9922780346136826,0.02171503155642601,0.021564156035438407,0.004979789703396781,0.017943018235145783,4.739049811506863e-05,0.0180689806193005,4.496201078200445e-05,0.020697555569478006,0.0001837149104385632,0.019242430129915607,0.00018380205594330232,0.04070486981767662,0.005083843413812006,0.03507957545444244,0.00027581750776481336,0.0229124484169011,9.025514721116156e-05,0.02297687285955219,0.0001103383657934393,0.005710290972207592,0.008889480933940222,6.087835467559674e-05,0.00815459259701965,1.0152190707628939e-05,0.008289946686823034,1.0420814899058355e-05,0.012332387685851846,0.00010474036188492104,0.011687736466434182,9.129007328943832e-05,0.025260926589556466,0.0004143029159113005,0.025473044750072272,0.0004244168988424822,0.011561918405886934,5.2829077916246675e-05,0.011559991182153052,5.363347767165842e-05,0.0009645099274380984,0.003882747152038033,4.052201612342225e-05,0.002871398549245171,4.741647736392014e-06,0.002976424391761966,5.280277590301078e-06,0.0070008349988342515,6.521964638065981e-05,0.007491941306619503,7.473057887322515e-05,0.01742579000268751,0.0002941358420380987,0.018036427736831506,0.0003127596790236102,0.0053202732052797085,2.540487885801699e-05,0.005362985446996081,2.5477934758420408e-05
22,1.0202512423037695,0.027033076204674066,0.025894632377757684,0.005008334540422837,0.022146175645421536,7.387450609455337e-05,0.022294322591572883,6.396525107105108e-05,0.02515940188933081,0.0002493393319963897,0.023793860031981962,0.00024856356470589233,0.04518298325994612,0.00502889497716102,0.0395836527319037,0.00027600535689957935,0.026822896035138412,0.00011049433207419032,0.027161622077370814,0.00014857725345090954,0.007418869539268281,0.011273656608927669,8.065521719587341e-05,0.0104161279396439,1.5036497821722431e-05,0.010444078778235166,1.4272664760065836e-05,0.014796415807879612,0.00012837618137783664,0.013710443786516528,0.00010429421031035893,0.028521451816865714,0.0004819918669690558,0.028520456778352847,0.0004850476752631682,0.013685246429852351,6.19458068712235e-05,0.013566151386969172,6.192241244585786e-05,0.001316145867722107,0.004912798705907598,5.239019476531629e-05,0.0037921936626761116,8.026736852087168e-06,0.003857258031241855,8.261586467753214e-06,0.008130170128161742,8.457477234172272e-05,0.008098415682091879,8.152263772465414e-05,0.0195926590489792,0.0003623583195362372,0.02021398767514939,0.00038210819539676255,0.0063188872107457095,3.3576272054755275e-05,0.006316908752516219,3.311056163976581e-05
23,1.0482244499938562,0.03339666313656114,0.030485093234531645,0.005032109804263198,0.027204609198445785,0.00010178361044204594,0.027934529775386463,9.170378995874631e-05,0.029995903562016438,0.0002929053901882794,0.028894267162415874,0.0003213865802036108,0.05015492781649329,0.0049534602651995115,0.044984411726787056,0.0002792945595743491,0.031477549300983246,0.000136878426035884,0.03248086710206565,0.0001972874326049972,0.009562860937865438,0.01365073666051758,0.00010193037592314108,0.012943885452464325,1.944944905695305e-05,0.01321958795968044,2.143430154363385e-05,0.01724186132068872,0.00014983390183291657,0.016527272718405477,0.00012477671507854052,0.03182088738342125,0.0005384336455855907,0.03202866380008763,0.0005520414804527509,0.016048279068033414,7.072787996656252e-05,0.01610410877522336,7.368128500906605e-05,0.0017815210665772085,0.005820964656999006,6.158763098489535e-05,0.004867266431342301,1.2459483493055151e-05,0.004929747778412356,1.2997085980384485e-05,0.009044360329638424,9.485073554205928e-05,0.009536582085536614,0.00011565477680142147,0.021859049760651304,0.0004361229539834546,0.02252901054191903,0.00046269725515698243,0.007406676139160479,4.2653486620119254e-05,0.007417784271654535,4.317857315094548e-05
24,1.076197657683943,0.04094547780917019,0.036272509733036834,0.005110045643245517,0.03378855260161273,0.00013306164486979596,0.03398492847574918,0.00012864141380817566,0.03648399924692623,0.00042631078506523754,0.03413853397466922,0.0003891017125547279,0.056513650221417244,0.004907203712699065,0.05078299589187278,0.00027665175998139107,0.03777171430730462,0.0002127149072154969,0.038271198936065697,0.0002601004809567179,0.012229952347422706,0.016942899990559975,0.00013880348043018734,0.016267972869217228,2.884605002803446e-05,0.01639886259037391,2.7505643935476676e-05,0.0205570741618259,0.0001904827770261114,0.019311669119063693,0.00014858290617774273,0.03568571979400648,0.0006018698301478931,0.035930960122856806,0.0006162140952422879,0.01897548738138107,8.297553083848429e-05,0.01901733022290236,8.400241741518419e-05,0.002392097427197501,0.007342499975749633,8.337354867330425e-05,0.0062384229149130945,1.984881496469379e-05,0.006364219148439377,2.061652519349845e-05,0.01046757085230203,0.00011934989134434717,0.010953240448684596,0.00014318410019518876,0.024270779539124453,0.0005185186635113227,0.02531994287283515,0.000567822114505204,0.008691097137476867,5.381247176214868e-05,0.008786657895495115,5.6758983329604504e-05
25,1.1041708653740299,0.049822807018675495,0.0425273940751375,0.005180270873919856,0.041145674161004446,0.0002030307703662115,0.04074280493911491,0.00019850226977098973,0.043568880642589874,0.0005471259034412282,0.04044657088109596,0.00048063920188557216,0.06310908363362694,0.004820708271387084,0.0570408214428956,0.00028066828232312324,0.04450772712555023,0.0003015803502601074,0.04485334459927914,0.0003781354252808695,0.015519070997502419,0.020723497089691918,0.00016872823702873268,0.020049152496145816,3.816133093501105e-05,0.020115976413474127,3.5467372698364315e-05,0.024340664466434774,0.00021800384417609318,0.02302449610311443,0.00017117040636569392,0.039917450375957224,0.0006566509187401016,0.040136417330143496,0.0006739643215233453,0.022320418964347766,9.269555863520266e-05,0.022403414181817734,9.737090105749088e-05,0.003186249203071291,0.00905145070643281,0.00011334542485289648,0.00791622883320324,3.013312536635904e-05,0.00800706001992363,3.069478444441247e-05,0.012042976930701386,0.00014885848516603184,0.013295625068922963,0.00020195783238108182,0.027128364608369763,0.0006220069823923533,0.028227938709651602,0.0006869944792894369,0.010216802501885476,6.820640110062502e-05,0.010387939558329763,7.517812318995893e-05
26,1.1321440730641168,0.06017214735107105,0.05220756058818344,0.005188945483535549,0.050695766234689243,0.0002700000424947339,0.050288165046615416,0.00028679892944307556,0.05353714556920549,0.0006465076205545914,0.050027529552101775,0.0006263444810585973,0.0716652053035093,0.004765636923404686,0.06487214428133621,0.00031951610826252427,0.0537472326187358,0.0004305779306410953,0.053339197592281895,0.0005141955611461834,0.019540199558849464,0.025726490615194258,0.0001966801713526422,0.025045127414196466,5.3511137434340895e-05,0.024967077863274678,5.409278937203294e-05,0.02930031714326752,0.0002482576713055613,0.027815741311817934,0.00019875965218641223,0.045124623962268545,0.0007297590794075107,0.045208486870445964,0.0007497748145415183,0.026709246148347274,0.00011328624149607761,0.026701519603772574,0.0001231739473169338,0.004210234714694602,0.011262666847945737,0.00014354614882698476,0.010256921192281223,4.781018234162066e-05,0.010287517234868166,4.927852060682687e-05,0.014267414496005347,0.00018870723804576743,0.015407834201067094,0.0002415334940073422,0.0305936240125741,0.0007544059100906285,0.0318729070126456,0.0008498824183470268,0.012301067878075146,9.153807468122514e-05,0.012492985425484406,0.00010405227826871222
27,1.1601172807542035,0.07213321076284886,0.06048622126344075,0.0053723734570431505,0.06049830051747267,0.00039736438257139827,0.060921829383793265,0.00039309040262676517,0.06232955850044775,0.000858467493291679,0.060043504996025406,0.0007856064439960295,0.07999266034117822,0.004708545757708009,0.07360829040211647,0.0003674823948506979,0.06283895534141788,0.0006255992824120054,0.0631371808059808,0.0006558248328906287,0.02441372407624241,0.030974436096096992,0.00023890210070982826,0.030621541537489878,7.62528254764308e-05,0.03083546445932899,8.098457650336114e-05,0.03462098879564356,0.00028794050620560834,0.033987771052821095,0.00025575136381135113,0.0506594180960976,0.0007893044204391624,0.05100405437063954,0.0008234062174917478,0.03145933059630994,0.00013604047060487986,0.03173691335638028,0.00015198021600613438,0.005519148036485014,0.014029775405214724,0.00018415136755139055,0.012940345547660135,7.228201028361016e-05,0.01303187133221851,7.631430678566628e-05,0.016808585309627623,0.00023023297057887245,0.01870388517943249,0.0003168290841917167,0.03418387505370734,0.0008959010689453741,0.03585018254363084,0.0010234343797418937,0.014559420271568058,0.00011640370062747555,0.014861642383001441,0.00013543777750555264
28,1.1880904884442904,0.0858374110838302,0.07197852344097744,0.005473950077486236,0.07123668458275813,0.0005480199691784638,0.07160639086161451,0.0005430823194892343,0.07400903927624097,0.0010131588085651637,0.07056698512690264,0.0009726165351677836,0.08877498093862025,0.004642222283672947,0.08245897016952157,0.0004666746589168844,0.0724735224258328,0.0008382306386647964,0.07292803371574837,0.0008862229562161428,0.0302692395282646,0.03805291257257775,0.0003020745873648609,0.03709874104774378,9.419706342068054e-05,0.03749547852075925,0.00010846266603789147,0.04152791836343444,0.0003438338186978471,0.04066026030745082,0.00029628556113829997,0.05665749307870748,0.0008089571775180797,0.05721284998110373,0.0008597194808255306,0.03688938515913312,0.00014625478609325412,0.03719797552908449,0.0001651688216520169,0.007177797986814578,0.017830487887621455,0.00025763849669786223,0.016169628607546692,0.00010700519820036473,0.01615556707114263,0.0001087042370524048,0.020385445271253824,0.00031131674974017257,0.02209907926362238,0.0003914098243528125,0.03820956057380873,0.0010517578022132836,0.03963413867992435,0.0011685551066582087,0.017235675690610904,0.0001464605059059925,0.017328979345238683,0.0001605196699738097
29,1.2160636961343774,0.10140295802551735,0.08278719522347591,0.005759007717020858,0.08314757644567768,0.0007630641860224305,0.08426912026681752,0.0007063929974265607,0.0856081948157655,0.0012726959669511274,0.08372254605187711,0.0012109276426456816,0.09843497870707946,0.0046507781958908005,0.09255026375171495,0.0006116123054211427,0.0834833044320008,0.0011443467416244934,0.0844950937488568,0.0011290143024139142,0.03724375251396368,0.04522595245144356,0.0004218895749524543,0.044538259853887846,0.00013113174463862397,0.045337876166625844,0.0001515132048371811,0.049050414785497105,0.0004656837147222953,0.04900251951520446,0.00038723731022705516,0.06340730841330548,0.0008352602821831784,0.06424393566653064,0.000892726306088417,0.04327539267638001,0.00018431392902606004,0.04379957447219427,0.00019923951280029358,0.009261450858602803,0.022308187362938645,0.0003869213702700437,0.020116493426397094,0.0001609949182337669,0.01997068068424647,0.0001537849864756394,0.024549852375668074,0.00043326415455541804,0.026266792704716945,0.0005137107538043021,0.042820145516998226,0.0012521056152414631,0.04422272717184666,0.0013511939812359654,0.020497823272653894,0.00019963059825573858,0.020397927153394453,0.0001956192681975572
30,1.244036903824464,0.11892972670202412,0.09689663007870855,0.005930756814028985,0.09959027992780443,0.0009543997581461829,0.09877384108868624,0.0009015338050951155,0.10100394653691261,0.0014883595840261535,0.09819203634874638,0.0014794116697138132,0.11191908565532063,0.004717341719787368,0.10388744617769267,0.0008221413071722547,0.0990965912086891,0.0014431442805994009,0.097882565013029,0.0013997925645730354,0.045479242115712144,0.05413050014402315,0.0005054569430345256,0.05398756029492522,0.00018749295677694073,0.05446989259691071,0.0001874618273335206,0.05840967313244377,0.0005508145504500358,0.05900929101207881,0.0004833861995317322,0.07172274054181967,0.0008692037310952987,0.07215210427771973,0.0008951994943226297,0.051542900654373475,0.0002221683966311749,0.05145687909969885,0.00022151057447018774,0.011856363699082986,0.027931513610041297,0.0005374518090559074,0.02484055167148149,0.00022809835796961875,0.02463720578260713,0.0002204702516753473,0.030015588065466427,0.0005934363362056693,0.03219654362608848,0.0006981053943711668,0.047905939845655346,0.001448355540252834,0.04933212673660206,0.001570102799322337,0.024156312065478854,0.0002442001582520588,0.02408601527279186,0.00024541032370355414
31,1.2720101115145508,0.13849410745631896,0.11043191252707613,0.006158390110220735,0.11533944222850893,0.0012127272206105691,0.11618612040379174,0.0011374260910542388,0.11602330708991813,0.001737429400348523,0.11527873617093931,0.0016773037258413358,0.12467916544760657,0.00486064562817204,0.1178882525677073,0.00117971728091349,0.11387345532512758,0.0018526332985515223,0.11471165685717848,0.0018360100091153778,0.05511956854378135,0.06317105603482441,0.0005348736502521128,0.06424886065811589,0.0002233873171388292,0.0654763967881046,0.0002558702296746051,0.06789911615306975,0.000581574007731702,0.07034705770739971,0.0005800546705551292,0.08068625491370703,0.0008662240591625686,0.08150641129843283,0.0009188276738886417,0.060476232013322626,0.00025834393445700794,0.06101867611036495,0.0002753083198184321,0.015060027684100523,0.03322192426443677,0.0006629564321130022,0.031106386374835253,0.0003363276535478774,0.029626255640383004,0.00028863000271059434,0.03530106045703314,0.0007226996352879446,0.038062653961164684,0.0008495206845465706,0.054691474527728795,0.001741820884294813,0.05477556835588925,0.0017685109821633344,0.029223023560374047,0.00031753340514636985,0.028023909751900226,0.0002863606448324471
