,t,true_cdf_0.3,Standard_beran_cdf_0.3,True_proba_cdf_0.3,NN_BCE_cdf_0.3,LogisticRegression_cdf_0.3,DecisionTree_cdf_0.3,KNN_cdf_0.3,Standard_beran_mise_0.3,True_proba_mise_0.3,NN_BCE_mise_0.3,LogisticRegression_mise_0.3,DecisionTree_mise_0.3,KNN_mise_0.3,true_cdf_0.5,Standard_beran_cdf_0.5,True_proba_cdf_0.5,NN_BCE_cdf_0.5,LogisticRegression_cdf_0.5,DecisionTree_cdf_0.5,KNN_cdf_0.5,Standard_beran_mise_0.5,True_proba_mise_0.5,NN_BCE_mise_0.5,LogisticRegression_mise_0.5,DecisionTree_mise_0.5,KNN_mise_0.5,true_cdf_0.7,Standard_beran_cdf_0.7,True_proba_cdf_0.7,NN_BCE_cdf_0.7,LogisticRegression_cdf_0.7,DecisionTree_cdf_0.7,KNN_cdf_0.7,Standard_beran_mise_0.7,True_proba_mise_0.7,NN_BCE_mise_0.7,LogisticRegression_mise_0.7,DecisionTree_mise_0.7,KNN_mise_0.7
21,-0.06941165788734738,0.005256001219289715,0.005475414661403729,0.005479291709428347,0.005599704375890625,0.0029475903062634846,0.005475380969783331,0.005572481480520911,1.6551469556863625e-05,1.8557592348815945e-05,2.767860411749991e-05,1.1593178813381686e-05,2.6813852843478827e-05,3.488007356134644e-05,0.0010755912570569808,0.0013923135195169933,0.0012960146727669065,0.0012736918576403255,0.00048772989684492174,0.0012392240167988311,0.0011430004532343874,2.1510730993229474e-06,2.3776728902281308e-06,2.4060915706820536e-06,6.908474728323536e-07,2.260076955893687e-06,4.122091976545554e-06,0.00013636460262786364,0.000261883955202592,0.00023930964001122156,0.0002487802051357413,5.012813830629348e-05,0.000244381666352369,0.00012697566299886055,4.945341188717037e-07,4.807690081799265e-07,6.064847006313017e-07,2.620853860178436e-08,5.902133394447906e-07,2.2820846247106277e-07
22,-0.03769851148754899,0.00708735042482898,0.007161413817309039,0.0071335303997610245,0.007299344057526846,0.003995595798918301,0.007137156527300221,0.007310990691935809,2.3131248643063298e-05,2.550965549832668e-05,3.46348701792928e-05,1.878050775894264e-05,3.334317490016514e-05,4.4580834841168374e-05,0.0015242004986537095,0.0018955811212903505,0.0018194851535759504,0.0017891210308222073,0.0006810540328004888,0.0017349028797934373,0.0015912707345916521,3.148548934831582e-06,3.587126756393964e-06,3.6284992349042768e-06,1.220985428429221e-06,3.3932652287404333e-06,5.392313031537806e-06,0.00020450307746449102,0.0004380505522108935,0.00042733322204965396,0.00043680369657034924,9.014096424928785e-05,0.0004305170377135603,0.00022022724288262575,9.944055691849784e-07,1.0806629868128129e-06,1.205087467318692e-06,5.5031390629936587e-08,1.1837618994322123e-06,3.789196572108563e-07
23,-0.005985365087750605,0.009460217888241022,0.009220539251793315,0.009281176458159762,0.009437181668949659,0.005333837582484601,0.009241789674240853,0.009433636352494884,2.839861219481378e-05,3.1715404587904334e-05,4.2640984189297454e-05,2.9184511844804107e-05,4.16265896090054e-05,5.6841167436427035e-05,0.0021376277796132906,0.0024991964530888242,0.002376121447243832,0.0023190396829434554,0.0008980382378847495,0.0022488829722745476,0.0020730712548252296,4.0717042749491745e-06,4.463996133965962e-06,4.603897323184574e-06,2.2000430808004805e-06,4.175925474793598e-06,7.087177153625686e-06,0.00030347116257504065,0.0006122805847926039,0.0005881134036357238,0.0005884078597658993,0.0001340689445035248,0.0005735581719141336,0.0002751432017692657,1.234044166322722e-06,1.3052061608765977e-06,1.4231889845793267e-06,8.879291272883714e-08,1.362972732361018e-06,4.240251315144115e-07
24,0.02572778131204778,0.0125005931331317,0.012070348992454101,0.012128308790478368,0.012388050045130872,0.0071168820696275534,0.012084916517631644,0.012518492418361171,4.09036618962839e-05,4.39617334786833e-05,5.6019973701983415e-05,4.6818665716033146e-05,5.477075054808202e-05,8.023342578733633e-05,0.0029671143127093457,0.003439772007262073,0.003279323989396058,0.003261667626791406,0.0012818046882106893,0.003129289169231002,0.002854033321340115,4.792216953446423e-06,5.191151229136423e-06,5.702600509440614e-06,3.718920686791355e-06,5.22245321327429e-06,8.830993324084716e-06,0.0004456219598668406,0.0008396971372124851,0.0008296313441894298,0.000823985772003285,0.00019351276331513122,0.0007855228942763948,0.0004296663037020365,1.8587362369946727e-06,2.064411708807937e-06,2.1358392642052074e-06,1.598205970495141e-07,1.9674688055023685e-06,8.136417994639639e-07
25,0.05744092771184628,0.016353001211883877,0.015631710146537622,0.015789609168712086,0.01601223467662116,0.00941317226501922,0.01565727932346387,0.016268765474640852,5.02276461432909e-05,5.2996877646178394e-05,6.476276568306635e-05,7.135506065623048e-05,6.354689760559997e-05,0.000100054045648543,0.004076306946693349,0.004837944620640643,0.004661871375883887,0.004615711333370754,0.0018518838792039372,0.0044257357661665955,0.0039924932398429855,8.254484053943339e-06,8.822838712408365e-06,9.318127937203625e-06,6.553219674541341e-06,8.540515649678252e-06,1.337095032302123e-05,0.0006475305553526625,0.0012878706777541948,0.0012578702583322721,0.0012513836282664447,0.00031457015038784174,0.0011691357893100517,0.0005984217426954819,2.7983243138706435e-06,2.9059337380650913e-06,2.9758589745830604e-06,2.55919152074137e-07,2.639417496054323e-06,8.891605860988331e-07
26,0.08915407411164467,0.021180128754979134,0.0197924863351908,0.019980170602149308,0.020273072469531823,0.012142944933666997,0.019800426039064508,0.02070605372404426,6.38219585307849e-05,6.972011737189389e-05,8.305514757175676e-05,0.00011334833571416632,8.2435010127739e-05,0.00012128082323402773,0.005543056618554676,0.006600156646860662,0.006381564191908655,0.006273143522157079,0.002600804935704738,0.0060223378335593995,0.005416974684084426,1.094875829428867e-05,1.1993524041724537e-05,1.2658813219072258e-05,1.0971898890562645e-05,1.1385136981655547e-05,1.712552112148736e-05,0.0009311341248939823,0.001773173663338501,0.0016897696275147934,0.0016654632716325269,0.00044114856237432944,0.0015691536263472182,0.0007374942822046804,3.993172715917729e-06,3.9013480210711235e-06,3.930600038682161e-06,4.784908024186919e-07,3.490498182337266e-06,1.1682481256270738e-06
27,0.12086722051144305,0.02716144349777049,0.025250882100889983,0.025427905535522873,0.025970772990072985,0.015669995986096984,0.025331955479819396,0.026456375714419528,8.675480037219948e-05,9.409817394247813e-05,0.00012382209223368203,0.0001757198077290303,0.0001232903376412079,0.00016879013511504495,0.007461091096703802,0.008964883931342675,0.008733028774431557,0.008705449308332822,0.0037725112329261424,0.00835244818110826,0.007305262277068933,1.8067948399945435e-05,1.9355015017071307e-05,2.0663935754264923e-05,1.747530837550135e-05,1.844266846764472e-05,2.535583614280828e-05,0.0013250649416728598,0.0024905197413974444,0.0023767279185269077,0.002321957491706732,0.0006458169052739871,0.00220090975912542,0.0010605586819441926,5.798254345737603e-06,5.742056691945809e-06,5.6611586846702645e-06,8.835645682323757e-07,4.997198511406919e-06,2.24697279286219e-06
28,0.15258036691124144,0.03449063268464522,0.03153876170957336,0.03182468558307933,0.03235952738546061,0.01995911548577155,0.031584539426180475,0.03294317500110323,0.00011279404687279187,0.00012440145497203913,0.00015530116063840977,0.00026546291410775574,0.00015423001282419648,0.0002085725335623794,0.009941413911264588,0.011314733921330452,0.011089995118439331,0.011012225857624895,0.004913033385976508,0.01057240976127569,0.009283425749784217,2.416823168500588e-05,2.5674387352291496e-05,2.6687971184027635e-05,3.099073439393878e-05,2.4333991856461366e-05,3.9624105169971905e-05,0.0018661675167959018,0.0032870684046519914,0.0031737293897499074,0.0030585736951278075,0.0008779730015758114,0.0029436946640436336,0.0013488197762648601,8.762524882736126e-06,8.724326343089064e-06,8.359863101262992e-06,1.664207684434582e-06,7.573464857144677e-06,3.236864569852328e-06
29,0.18429351331103982,0.043371729480302885,0.040555930038156204,0.041043043928304136,0.04153117777272966,0.026124227038137465,0.040548262386414236,0.042134913677351636,0.0001436593235922718,0.00016673885286999337,0.0001964104990044829,0.0003746911926992538,0.00019576387140095742,0.00026775064474571605,0.013113254819555295,0.01557356766854252,0.015234891191828005,0.01512295964906457,0.006947804417338934,0.014546426822566204,0.012657609321190106,3.638416121511368e-05,4.036554313719387e-05,4.1757196602448236e-05,4.610473661820468e-05,3.611011439287525e-05,5.384646594042777e-05,0.0026011730813447643,0.00457963596679517,0.004427556330414454,0.004213036932372575,0.0012497297737399094,0.004147898734495384,0.0018669692677263639,1.623454380509539e-05,1.6478694129810373e-05,1.53151287180649e-05,3.0712271420491088e-06,1.529440346955072e-05,5.349012465660153e-06
30,0.21600665971083832,0.05401386220268514,0.04981011208769049,0.050472424566119195,0.05091724638784143,0.03263336047272776,0.049783730159767565,0.051385668826678936,0.0001748987819733405,0.0001950657784364139,0.00022057448722632693,0.0005488295385752411,0.00022788319868027084,0.0002940979034622157,0.01712437777602621,0.02027454575209895,0.019849182695959935,0.019673032436535936,0.009369662416232234,0.01894354181662916,0.01638525733213187,4.629778162477246e-05,4.908008469508198e-05,5.0435475656246555e-05,7.041698386277026e-05,4.3121757427782206e-05,6.487896503191062e-05,0.0035884819471352146,0.006168879014964396,0.006011071964886218,0.005600414541810173,0.0017216916487848067,0.005612052190222415,0.0024314695572383504,2.388320092337441e-05,2.4501731194755434e-05,2.23292808823823e-05,5.341366439570141e-06,2.222250739658583e-05,8.281446976222545e-06
31,0.2477198061106367,0.06662464760280193,0.061067119284177344,0.06190777205696294,0.06241754020053456,0.040668836550418606,0.06105216031820429,0.06237673422975079,0.00020663469906733448,0.00022339273889290573,0.0002518387990769785,0.0007772564286139881,0.00026335232068363216,0.00032301221796941266,0.02214054430578639,0.02602529814615305,0.025594625426071996,0.02524359605060166,0.012332415444847852,0.024390020885643446,0.020676201280658536,6.355434173441737e-05,7.091677021176422e-05,7.023260066296089e-05,0.00011078237812265038,6.012738486224052e-05,8.845700948053544e-05,0.004899977528735068,0.008235349760865098,0.008010557803093987,0.007312272561817919,0.002578553743381592,0.007900991210537205,0.0032071615832688694,3.597661722745763e-05,3.708547952741382e-05,2.9877815077557533e-05,8.410387248354337e-06,3.677234739966234e-05,1.249870558770329e-05
32,0.2794329525104351,0.0814023527679123,0.07439861403563026,0.07547253607317977,0.0759587284425293,0.05045872471785417,0.07398285369417068,0.07561385922407936,0.0002635167043766589,0.00027122756309042625,0.0003002756550492888,0.001086783531263803,0.00032028442461669337,0.00039627456661703433,0.02834393751506705,0.03214893559654473,0.03157174447375817,0.030829476124873415,0.015503342080988807,0.02955948095792979,0.02461272515363777,7.981141269013e-05,8.924735329770403e-05,8.805496048854756e-05,0.00018579609494781066,7.575060525125508e-05,0.0001237147900395092,0.0066227662235310595,0.011030591888542239,0.010610728467221284,0.009549234966034322,0.005006240491400344,0.011182197667014173,0.005125241572347455,4.886812196856836e-05,4.700791131641235e-05,3.476063608287375e-05,7.678941055636498e-06,5.428938004835594e-05,1.5904594028086054e-05
33,0.3111460989102335,0.0985270640635722,0.090554885572709,0.09188339948810928,0.09244910906750559,0.0623913967442767,0.08950209242351732,0.09202679407560577,0.0003506200418316726,0.0003587837346916085,0.0003851874574103381,0.001479089077608678,0.00041521550468322607,0.0005029583387142943,0.035930378239079366,0.04040888534596263,0.04010296196540383,0.038618237302854096,0.020537963110732492,0.03663987033888342,0.0305048615686111,0.00010059419013212926,0.00011833730363419819,0.00011618205942759518,0.0002675613595033411,9.518211518320864e-05,0.0001678283194363739,0.008860706963940335,0.014199032814504155,0.013863329830455667,0.012870070596349146,0.010542832135507081,0.015682582662914713,0.009145419393641935,6.864648979590309e-05,6.400440854664614e-05,5.010595986671992e-05,1.4405438914117074e-05,9.055537443862097e-05,2.4528468458340542e-05
34,0.34285924531003187,0.1181512169562372,0.10890979974520718,0.1104038233097655,0.11083206336030164,0.07618551083023646,0.10661243928151329,0.10919484813582912,0.0004322824371018311,0.00044349573191677157,0.00047209688308189214,0.0019847867090201027,0.0005448346697716186,0.0006771365112566801,0.04510521239517132,0.050255471709429074,0.04978699107107689,0.047411495419209276,0.027873062184360746,0.044688612319656686,0.037734248017332744,0.00013732503300402022,0.00015205916921908088,0.000144191788153826,0.00034124676247270885,0.00012142713622202726,0.00022089175935623595,0.0117355659086872,0.018895147270652637,0.017981756614281766,0.017419195473695737,0.019749521512071634,0.02178570122514123,0.015803010889282525,0.00010756150040626651,8.091432167568257e-05,7.386987616401724e-05,8.70050790909445e-05,0.00015376323306055543,6.231575498569599e-05
35,0.37457239170983025,0.14038994680947475,0.12919214896260686,0.13094161101362536,0.13106987485798471,0.09197581473584554,0.12524437275589903,0.1283842007733173,0.00048604967740199263,0.0004781389644757503,0.0005250729178925391,0.0025852141174469547,0.0006590408711680157,0.0007835714991602076,0.05607781808741746,0.06133129082893003,0.060991602489335654,0.05773494225486517,0.03908781136415523,0.055204392927872326,0.048095042868435994,0.00015135662054494,0.00016953253179569414,0.00016710928281265052,0.00034948823660570124,0.0001453901536672308,0.0002645403380558662,0.0153876089700696,0.023656087176400914,0.02266143165582236,0.022246666944415624,0.030391846166742544,0.02839373720034041,0.02267730583908432,0.00013596956345755652,9.553099946336716e-05,9.517921820079117e-05,0.00026143508761832516,0.00023141393333440691,0.0001188066880879043
36,0.40628553810962864,0.16531180614268803,0.15179763784341305,0.15362344297193878,0.15333872916484192,0.11033535827208485,0.14567763090576447,0.14995481935167068,0.0005567224396845278,0.0005245209694976088,0.0005824452649394283,0.0032756913712849245,0.0008251007066916855,0.0008992710477608748,0.06905477074071095,0.07408915828696128,0.07393579286480356,0.07012915730963351,0.05472508315024045,0.06895509592416173,0.06204538811202347,0.00015493762626580843,0.0001604231875718516,0.00016065181992258075,0.0002750023491142549,0.00014227306102981675,0.0002572153305561554,0.01997543171474819,0.029090410206055056,0.028510093758188245,0.027658842944394597,0.04226991232391663,0.035402542704718855,0.03051497063019565,0.0001699324768142509,0.00012048685970433273,0.00011558198971128307,0.0005467745531939312,0.0003219706871924845,0.00019752258965278512
